target_id,dealer_id,target_month,target_year,sales_target_units,revenue_target
3053,43,5,2022,29,11034371414
3054,43,6,2022,29,9565316761
3055,43,7,2022,22,7181690494
3056,43,8,2022,26,8544522714
3057,43,9,2022,28,8709363404
3058,43,10,2022,20,7887584700
3059,43,11,2022,20,6954959080
3060,43,12,2022,24,9088977456
3061,43,1,2023,28,11675657084
3062,43,2,2023,20,6338079300
3063,43,3,2023,28,9972241412
3064,43,4,2023,21,7366305429
3065,43,5,2023,21,7612621653
3066,43,6,2023,20,7077182880
3067,43,7,2023,26,8626857486
3068,43,8,2023,28,10425438632
3069,43,9,2023,27,10231925454
3070,43,10,2023,20,6535507920
3071,43,11,2023,29,9353928598
3072,43,12,2023,23,7167528801
3073,43,1,2024,26,9675874520
3074,43,2,2024,26,10110359480
3075,43,3,2024,20,7220797300
3076,43,4,2024,22,9221324860
3077,43,5,2024,28,10094912044
3078,43,6,2024,22,7524879494
3079,43,7,2024,25,7969366250
3080,43,8,2024,22,6742753886
3081,43,9,2024,24,8888086344
3082,43,10,2024,20,8093747680
3083,43,11,2024,22,7608430016
3084,43,12,2024,29,8790529967
3085,43,1,2025,24,8871424824
3086,43,2,2025,28,10566942680
3087,43,3,2025,22,8164647414
3088,43,4,2025,25,8871153400
3089,43,5,2025,24,8042883072
3090,43,6,2025,24,8209989504
3091,43,7,2025,21,8577192477
3092,43,8,2025,21,6581594019
3093,43,9,2025,24,9712647624
3094,43,10,2025,29,10280996741
3095,43,11,2025,22,8971100908
3096,43,12,2025,22,9155459874
3097,44,1,2020,21,8808831318
3098,44,2,2020,17,5810287404
3099,44,3,2020,23,8511764560
3100,44,4,2020,17,6253002101
3101,44,5,2020,24,7746639984
3102,44,6,2020,19,5807669124
3103,44,7,2020,25,8784646750
3104,44,8,2020,17,5479608589
3105,44,9,2020,23,8086708506
3106,44,10,2020,20,6507397860
3107,44,11,2020,22,9126389140
3108,44,12,2020,22,7990553714
3109,44,1,2021,29,11368696986
3110,44,2,2021,27,9499697820
3111,44,3,2021,22,8657275022
3112,44,4,2021,28,9694466796
3113,44,5,2021,20,7492143840
3114,44,6,2021,29,10211876343
3115,44,7,2021,22,7625435664
3116,44,8,2021,22,8485021534
3117,44,9,2021,26,10113108460
3118,44,10,2021,28,11524457420
3119,44,11,2021,26,8328968206
3120,44,12,2021,29,11981771341
3121,44,1,2022,21,7204513071
3122,44,2,2022,26,10057889478
3123,44,3,2022,26,10244319124
3124,44,4,2022,25,9677761125
3125,44,5,2022,24,8887840224
3126,44,6,2022,26,9624487652
3127,44,7,2022,20,6627523240
3128,44,8,2022,26,9029095868
3129,44,9,2022,20,7182883660
3130,44,10,2022,28,11062270436
3131,44,11,2022,25,9444285675
3132,44,12,2022,25,8798498825
3133,44,1,2023,20,6123156500
3134,44,2,2023,23,6995773564
3135,44,3,2023,21,6978197709
3136,44,4,2023,22,7270905092
3137,44,5,2023,24,9308158368
3138,44,6,2023,24,7867242648
3139,44,7,2023,29,11841206659
3140,44,8,2023,21,7453299063
3141,44,9,2023,29,11739767907
3142,44,10,2023,25,8663358575
3143,44,11,2023,26,8720042162
3144,44,12,2023,21,8496873294
3145,44,1,2024,28,11298067368
3146,44,2,2024,24,8104869600
3147,44,3,2024,25,10327425075
3148,44,4,2024,20,7476437300
3149,44,5,2024,28,9415917392
3150,44,6,2024,26,9644887434
3151,44,7,2024,22,6893436814
3152,44,8,2024,29,9818737756
3153,44,9,2024,27,9186353991
3154,44,10,2024,24,7765010256
3155,44,11,2024,29,11105842378
3156,44,12,2024,22,6754591646
3157,44,1,2025,21,6489423738
3158,44,2,2025,25,8586793900
3159,44,3,2025,23,9047396748
3160,44,4,2025,22,6661354964
3161,44,5,2025,23,7411540654
3162,44,6,2025,25,10068007100
3163,44,7,2025,22,7129635810
3164,44,8,2025,26,8684463008
3165,44,9,2025,23,8957153488
3166,44,10,2025,25,7747635350
3167,44,11,2025,28,10983579320
3168,44,12,2025,24,7843121808
3169,45,1,2020,11,4425880074
3170,45,2,2020,13,4075357026
3171,45,3,2020,10,3764647520
3172,45,4,2020,10,4190990030
3173,45,5,2020,13,4161653834
3174,45,6,2020,13,4120366757
3175,45,7,2020,10,3674049630
3176,45,8,2020,10,3254022420
3177,45,9,2020,14,4602516884
3178,45,10,2020,12,4197692880
3179,45,11,2020,11,3737605751
3180,45,12,2020,13,4434829074
3181,45,1,2021,12,3902556720
3182,45,2,2021,14,5150745908
3183,45,3,2021,16,5454995456
3184,45,4,2021,16,5824079440
3185,45,5,2021,16,6173358960
3186,45,6,2021,17,5180931849
3187,45,7,2021,15,4824273285
3188,45,8,2021,12,3831157728
3189,45,9,2021,16,5008558784
3190,45,10,2021,13,4027569871
3191,45,11,2021,17,5599983600
3192,45,12,2021,12,4269737484
3193,45,1,2022,14,4579330378
3194,45,2,2022,12,4849016448
3195,45,3,2022,17,6364150311
3196,45,4,2022,13,4806673742
3197,45,5,2022,16,5930735168
3198,45,6,2022,13,4111242720
3199,45,7,2022,16,6261150784
3200,45,8,2022,16,6454946512
3201,45,9,2022,15,5421710880
3202,45,10,2022,12,4705686144
3203,45,11,2022,13,4267765918
3204,45,12,2022,15,6220410975
3205,45,1,2023,17,6737374142
3206,45,2,2023,13,5366831210
3207,45,3,2023,12,3883014636
3208,45,4,2023,14,4416663762
3209,45,5,2023,14,4590923680
3210,45,6,2023,13,3929345082
3211,45,7,2023,12,4498466700
3212,45,8,2023,13,4194639228
3213,45,9,2023,12,3751355244
3214,45,10,2023,13,5109161590
3215,45,11,2023,16,5886361344
3216,45,12,2023,13,4863140893
3217,45,1,2024,15,5720786730
3218,45,2,2024,14,5199130552
3219,45,3,2024,15,4598331870
3220,45,4,2024,12,4336950300
3221,45,5,2024,14,5753403012
3222,45,6,2024,15,6135817830
3223,45,7,2024,17,5676924427
3224,45,8,2024,14,4523571780
3225,45,9,2024,17,6267244837
3226,45,10,2024,13,5282010851
3227,45,11,2024,12,4839305508
3228,45,12,2024,12,4690357536
3229,45,1,2025,16,5821318064
3230,45,2,2025,17,6466157927
3231,45,3,2025,16,5767575760
3232,45,4,2025,12,4393004184
3233,45,5,2025,17,5829144994
3234,45,6,2025,14,4352257350
3235,45,7,2025,17,5117130798
3236,45,8,2025,12,5007214332
3237,45,9,2025,13,4026782383
3238,45,10,2025,16,5712283456
3239,45,11,2025,12,4365614064
3240,45,12,2025,14,4860354128
3241,46,1,2020,19,7598347076
3242,46,2,2020,20,7802697500
3243,46,3,2020,18,5754640140
3244,46,4,2020,19,5930679342
3245,46,5,2020,21,8154719286
3246,46,6,2020,18,5562721530
3247,46,7,2020,24,8873667288
3248,46,8,2020,23,8514212312
3249,46,9,2020,25,9039806350
3250,46,10,2020,25,10102096975
3251,46,11,2020,21,8182800675
3252,46,12,2020,22,8446312908
3253,46,1,2021,25,10272300850
3254,46,2,2021,20,6615282020
3255,46,3,2021,20,6523045700
3256,46,4,2021,29,9464299350
3257,46,5,2021,27,10531890432
3258,46,6,2021,25,9382507875
3259,46,7,2021,22,7918667636
3260,46,8,2021,27,11081884806
3261,46,9,2021,24,10000553256
3262,46,10,2021,21,7874459166
3263,46,11,2021,24,7607533824
3264,46,12,2021,24,9690212088
3265,46,1,2022,29,9610109262
3266,46,2,2022,23,8609708933
3267,46,3,2022,24,7930272408
3268,46,4,2022,28,8749630596
3269,46,5,2022,24,9170091360
3270,46,6,2022,22,9070185806
3271,46,7,2022,29,8731378754
3272,46,8,2022,27,9947738331
3273,46,9,2022,28,9294322436
3274,46,10,2022,23,9397130907
3275,46,11,2022,23,7410600575
3276,46,12,2022,22,7965232176
3277,46,1,2023,22,6699454300
3278,46,2,2023,29,11539327969
3279,46,3,2023,21,6948894099
3280,46,4,2023,27,8938340604
3281,46,5,2023,22,9224157888
3282,46,6,2023,28,11422257756
3283,46,7,2023,26,9370387026
3284,46,8,2023,25,8225663050
3285,46,9,2023,23,9645812772
3286,46,10,2023,21,6320935404
3287,46,11,2023,26,10067379660
3288,46,12,2023,20,7937995120
3289,46,1,2024,27,11072221128
3290,46,2,2024,26,9366350344
3291,46,3,2024,28,11391344468
3292,46,4,2024,23,7286809216
3293,46,5,2024,27,8841715515
3294,46,6,2024,24,8188195392
3295,46,7,2024,28,11294272500
3296,46,8,2024,24,7426310976
3297,46,9,2024,26,8501097332
3298,46,10,2024,27,9112682952
3299,46,11,2024,24,7269938784
3300,46,12,2024,20,6662324840
3301,46,1,2025,20,7138374640
3302,46,2,2025,28,10892984620
3303,46,3,2025,20,8142926340
3304,46,4,2025,20,7344174080
3305,46,5,2025,26,9006794082
3306,46,6,2025,22,8277773856
3307,46,7,2025,20,6658246340
3308,46,8,2025,27,11319314355
3309,46,9,2025,27,8536261059
3310,46,10,2025,28,8601925752
3311,46,11,2025,28,8692103532
3312,46,12,2025,26,9736604072
3313,47,1,2020,22,8391446250
3314,47,2,2020,24,7344632208
3315,47,3,2020,18,7242562278
3316,47,4,2020,19,7225419864
3317,47,5,2020,20,7301070280
3318,47,6,2020,21,7369625508
3319,47,7,2020,24,7269824064
3320,47,8,2020,24,8755971096
3321,47,9,2020,17,5301079468
3322,47,10,2020,18,6760435914
3323,47,11,2020,17,5957813268
3324,47,12,2020,18,7124360724
3325,47,1,2021,20,7693174440
3326,47,2,2021,27,8664207984
3327,47,3,2021,28,10204703964
3328,47,4,2021,26,10118206462
3329,47,5,2021,28,11643092916
3330,47,6,2021,22,8065051610
3331,47,7,2021,22,7740290096
3332,47,8,2021,26,9509613308
3333,47,9,2021,21,7311145989
3334,47,10,2021,21,6749165640
3335,47,11,2021,20,6572719800
3336,47,12,2021,26,7920550508
3337,47,1,2022,28,11365231136
3338,47,2,2022,25,8283238600
3339,47,3,2022,22,9104056698
3340,47,4,2022,23,7413805119
3341,47,5,2022,24,9634409472
3342,47,6,2022,22,7620426770
3343,47,7,2022,20,7298018260
3344,47,8,2022,20,7375796040
3345,47,9,2022,23,7896501864
3346,47,10,2022,25,8143373225
3347,47,11,2022,20,6018502460
3348,47,12,2022,25,8650701625
3349,47,1,2023,29,10338241407
3350,47,2,2023,23,7496507875
3351,47,3,2023,24,8792832816
3352,47,4,2023,29,10219717711
3353,47,5,2023,21,7224764295
3354,47,6,2023,28,11183008760
3355,47,7,2023,21,7789480839
3356,47,8,2023,28,10189181576
3357,47,9,2023,29,9521021987
3358,47,10,2023,21,8288569086
3359,47,11,2023,23,8793800013
3360,47,12,2023,27,9018286713
3361,47,1,2024,26,9925160908
3362,47,2,2024,25,7648864350
3363,47,3,2024,21,7160890191
3364,47,4,2024,28,11754257732
3365,47,5,2024,23,7375786602
3366,47,6,2024,29,10406522661
3367,47,7,2024,20,7995253380
3368,47,8,2024,25,10467380675
3369,47,9,2024,28,11655878920
3370,47,10,2024,26,9433661042
3371,47,11,2024,27,8521301169
3372,47,12,2024,28,11009011832
3373,47,1,2025,23,8793983990
3374,47,2,2025,23,9574759608
3375,47,3,2025,26,10157485936
3376,47,4,2025,26,10764626938
3377,47,5,2025,22,8115337912
3378,47,6,2025,23,9078091628
3379,47,7,2025,27,10220770485
3380,47,8,2025,27,10803974940
3381,47,9,2025,25,8971574725
3382,47,10,2025,27,8554351194
3383,47,11,2025,22,8525191488
3384,47,12,2025,26,9418618404
3385,48,1,2020,24,9704876232
3386,48,2,2020,24,9529118160
3387,48,3,2020,24,10003178616
3388,48,4,2020,18,6499251648
3389,48,5,2020,22,9220767754
3390,48,6,2020,22,8965806806
3391,48,7,2020,23,9075084194
3392,48,8,2020,20,7563223100
3393,48,9,2020,23,6975052220
3394,48,10,2020,19,6582613593
3395,48,11,2020,22,8139408046
3396,48,12,2020,21,7324972662
3397,48,1,2021,25,7885414050
3398,48,2,2021,23,6918908714
3399,48,3,2021,20,7013507920
3400,48,4,2021,21,6622873950
3401,48,5,2021,25,9258931800
3402,48,6,2021,25,7842117250
3403,48,7,2021,24,8282956896
3404,48,8,2021,20,8014418020
3405,48,9,2021,25,8617679150
3406,48,10,2021,24,7778411088
3407,48,11,2021,26,9966186022
3408,48,12,2021,27,10358891496
3409,48,1,2022,27,9868452561
3410,48,2,2022,29,11517019574
3411,48,3,2022,20,7087627640
3412,48,4,2022,25,7779835525
3413,48,5,2022,25,10384284950
3414,48,6,2022,21,7755669495
3415,48,7,2022,29,11542541894
3416,48,8,2022,27,9653288724
3417,48,9,2022,25,8070954450
3418,48,10,2022,27,9158396490
3419,48,11,2022,23,7271182832
3420,48,12,2022,23,7459249508
3421,48,1,2023,20,7126788460
3422,48,2,2023,24,7516187880
3423,48,3,2023,24,9916929624
3424,48,4,2023,25,9856521550
3425,48,5,2023,23,7439391147
3426,48,6,2023,25,9557288875
3427,48,7,2023,21,6804152145
3428,48,8,2023,26,10634605566
3429,48,9,2023,29,12070888834
3430,48,10,2023,25,8233862225
3431,48,11,2023,29,12032917771
3432,48,12,2023,20,6666521660
3433,48,1,2024,20,6764711380
3434,48,2,2024,25,9278616600
3435,48,3,2024,26,10730985252
3436,48,4,2024,22,7444909120
3437,48,5,2024,22,7481345828
3438,48,6,2024,28,9251555768
3439,48,7,2024,23,7508333900
3440,48,8,2024,25,9940922775
3441,48,9,2024,20,7686547800
3442,48,10,2024,27,10091301246
3443,48,11,2024,24,9140881200
3444,48,12,2024,26,8814117884
3445,48,1,2025,21,6734134008
3446,48,2,2025,22,8308641946
3447,48,3,2025,28,9210711384
3448,48,4,2025,26,8442111626
3449,48,5,2025,22,7733019316
3450,48,6,2025,28,9229868984
3451,48,7,2025,21,7803219018
3452,48,8,2025,29,10264465146
3453,48,9,2025,22,8690299772
3454,48,10,2025,29,11148434069
3455,48,11,2025,21,7668858057
3456,48,12,2025,29,8940326915
3457,49,1,2020,19,5821954559
3458,49,2,2020,21,7588832874
3459,49,3,2020,21,8514835224
3460,49,4,2020,22,7910508320
3461,49,5,2020,19,7297719595
3462,49,6,2020,21,7534378593
3463,49,7,2020,20,8282194440
3464,49,8,2020,20,7519421400
3465,49,9,2020,21,7106592759
3466,49,10,2020,19,6674322565
3467,49,11,2020,17,5582448950
3468,49,12,2020,20,7353178620
3469,49,1,2021,24,7259204712
3470,49,2,2021,26,9599063058
3471,49,3,2021,27,11252506257
3472,49,4,2021,22,7746425544
3473,49,5,2021,24,8020332264
3474,49,6,2021,26,10453004406
3475,49,7,2021,23,7050579321
3476,49,8,2021,24,8836941528
3477,49,9,2021,29,9088257249
3478,49,10,2021,20,6412835380
3479,49,11,2021,21,7918922970
3480,49,12,2021,23,7819669283
3481,49,1,2022,28,11285317680
3482,49,2,2022,25,8893870975
3483,49,3,2022,23,8721689539
3484,49,4,2022,20,6996826460
3485,49,5,2022,24,8548463184
3486,49,6,2022,25,10087401075
3487,49,7,2022,28,11716552624
3488,49,8,2022,25,7952621475
3489,49,9,2022,29,9509786401
3490,49,10,2022,29,10518406372
3491,49,11,2022,20,8117548260
3492,49,12,2022,20,7046920560
3493,49,1,2023,23,7363814021
3494,49,2,2023,23,8782671601
3495,49,3,2023,29,11948670277
3496,49,4,2023,23,7837586697
3497,49,5,2023,22,8109876302
3498,49,6,2023,21,6508526388
3499,49,7,2023,22,8778243870
3500,49,8,2023,28,10830214276
3501,49,9,2023,24,7617289296
3502,49,10,2023,22,9013902348
3503,49,11,2023,29,8770598760
3504,49,12,2023,27,11258235711
3505,49,1,2024,22,8931349768
3506,49,2,2024,24,8258897064
3507,49,3,2024,20,6949012600
3508,49,4,2024,24,9652243656
3509,49,5,2024,29,11334816373
3510,49,6,2024,29,9962650604
3511,49,7,2024,20,7799300420
3512,49,8,2024,25,9864393350
3513,49,9,2024,23,8513847302
3514,49,10,2024,26,9874193602
3515,49,11,2024,24,9334758024
3516,49,12,2024,21,6482313747
3517,49,1,2025,21,7903059969
3518,49,2,2025,25,10299018200
3519,49,3,2025,20,8086694740
3520,49,4,2025,21,7667496081
3521,49,5,2025,28,11342240112
3522,49,6,2025,26,7858117254
3523,49,7,2025,27,9931948083
3524,49,8,2025,25,8653308575
3525,49,9,2025,23,9614105938
3526,49,10,2025,26,10289691958
3527,49,11,2025,29,10438203972
3528,49,12,2025,21,7899634428
3529,50,1,2020,25,7936738925
3530,50,2,2020,20,8001085100
3531,50,3,2020,22,8786648420
3532,50,4,2020,17,7070513996
3533,50,5,2020,23,7735999101
3534,50,6,2020,22,7880508592
3535,50,7,2020,22,7284098492
3536,50,8,2020,22,8270870432
3537,50,9,2020,22,7901858184
3538,50,10,2020,17,5638136020
3539,50,11,2020,24,8237206152
3540,50,12,2020,23,8920124201
3541,50,1,2021,28,10559439940
3542,50,2,2021,27,10273120650
3543,50,3,2021,27,9934289631
3544,50,4,2021,25,9933018100
3545,50,5,2021,29,10257716295
3546,50,6,2021,21,8380930803
3547,50,7,2021,20,7337355100
3548,50,8,2021,26,9855417572
3549,50,9,2021,20,7051849340
3550,50,10,2021,22,9010597244
3551,50,11,2021,21,7666098174
3552,50,12,2021,24,8838314832
3553,50,1,2022,20,8244900400
3554,50,2,2022,23,7125667812
3555,50,3,2022,25,10388836475
3556,50,4,2022,29,10352308060
3557,50,5,2022,23,8089078932
3558,50,6,2022,28,9114171248
3559,50,7,2022,24,9085851936
3560,50,8,2022,20,8229456960
3561,50,9,2022,26,10419855316
3562,50,10,2022,28,10948110544
3563,50,11,2022,23,7384207017
3564,50,12,2022,27,8233520292
3565,50,1,2023,22,6745114970
3566,50,2,2023,26,10583121380
3567,50,3,2023,20,7569255960
3568,50,4,2023,21,6329280951
3569,50,5,2023,25,8193752275
3570,50,6,2023,20,6978032200
3571,50,7,2023,28,10295603920
3572,50,8,2023,24,9907446312
3573,50,9,2023,29,10208041702
3574,50,10,2023,21,7321147491
3575,50,11,2023,25,7617947900
3576,50,12,2023,26,10303335380
3577,50,1,2024,25,8038964125
3578,50,2,2024,21,6305967570
3579,50,3,2024,21,7085549499
3580,50,4,2024,24,7398768216
3581,50,5,2024,28,8871829792
3582,50,6,2024,22,8901236146
3583,50,7,2024,28,9178823584
3584,50,8,2024,29,11811125568
3585,50,9,2024,24,7253065704
3586,50,10,2024,24,9319132368
3587,50,11,2024,29,11192378639
3588,50,12,2024,29,10907478521
3589,50,1,2025,24,9850978656
3590,50,2,2025,20,6657851180
3591,50,3,2025,23,7013233025
3592,50,4,2025,28,10024446292
3593,50,5,2025,27,8195633757
3594,50,6,2025,24,9594840624
3595,50,7,2025,26,7883383196
3596,50,8,2025,21,8801615340
3597,50,9,2025,28,10589252884
3598,50,10,2025,22,6632656338
3599,50,11,2025,21,8137026093
3600,50,12,2025,28,9438641324
3601,51,1,2020,37,11953283492
3602,51,2,2020,32,10567858144
3603,51,3,2020,38,11620201564
3604,51,4,2020,38,12621480930
3605,51,5,2020,27,10862703261
3606,51,6,2020,35,10915928100
3607,51,7,2020,38,15942844786
3608,51,8,2020,36,14233423788
3609,51,9,2020,32,10147373920
3610,51,10,2020,27,10081597689
3611,51,11,2020,35,13672154405
3612,51,12,2020,34,14270201846
3613,51,1,2021,42,16121481852
3614,51,2,2021,38,13984954826
3615,51,3,2021,47,15619547835
3616,51,4,2021,36,13724714880
3617,51,5,2021,38,13025314872
3618,51,6,2021,43,13328333019
3619,51,7,2021,35,12777104760
3620,51,8,2021,35,11132759610
3621,51,9,2021,47,15407401538
3622,51,10,2021,39,13363428546
3623,51,11,2021,34,12841454628
3624,51,12,2021,37,12617441003
3625,51,1,2022,35,11702192075
3626,51,2,2022,45,14349533085
3627,51,3,2022,43,12935618577
3628,51,4,2022,39,13345871409
3629,51,5,2022,47,19368129420
3630,51,6,2022,40,15531438840
3631,51,7,2022,41,13732223275
3632,51,8,2022,33,10393003038
3633,51,9,2022,41,16821737316
3634,51,10,2022,47,18097864039
3635,51,11,2022,43,13247942541
3636,51,12,2022,38,12482281344
3637,51,1,2023,37,15119861004
3638,51,2,2023,33,10922561826
3639,51,3,2023,46,14269394212
3640,51,4,2023,39,13475174622
3641,51,5,2023,37,11744076538
3642,51,6,2023,45,13973687865
3643,51,7,2023,40,13704045200
3644,51,8,2023,37,14271413856
3645,51,9,2023,33,10049833035
3646,51,10,2023,44,15038729420
3647,51,11,2023,47,19156537065
3648,51,12,2023,43,14629249343
3649,51,1,2024,39,11729276364
3650,51,2,2024,36,14511036276
3651,51,3,2024,36,11925463428
3652,51,4,2024,37,13596430071
3653,51,5,2024,35,13133510880
3654,51,6,2024,42,13942168128
3655,51,7,2024,42,14630238000
3656,51,8,2024,39,14134634865
3657,51,9,2024,37,13529073125
3658,51,10,2024,39,13454736243
3659,51,11,2024,41,16258726423
3660,51,12,2024,37,15451734317
3661,51,1,2025,45,18230981355
3662,51,2,2025,47,18730062167
3663,51,3,2025,42,13565390244
3664,51,4,2025,35,13635004600
3665,51,5,2025,32,11321630976
3666,51,6,2025,44,15096730792
3667,51,7,2025,40,13523520360
3668,51,8,2025,37,15223837701
3669,51,9,2025,38,12756741398
3670,51,10,2025,42,15260364042
3671,51,11,2025,45,18267673905
3672,51,12,2025,32,11259935456
3673,52,1,2020,10,4010825420
3674,52,2,2020,14,4570975584
3675,52,3,2020,12,4439434308
3676,52,4,2020,14,4605998152
3677,52,5,2020,13,4341019397
3678,52,6,2020,13,5265000000
3679,52,7,2020,14,4996973688
3680,52,8,2020,14,5376316596
3681,52,9,2020,14,4791157546
3682,52,10,2020,13,4066855533
3683,52,11,2020,15,5527159470
3684,52,12,2020,14,4784473694
3685,52,1,2021,12,4900770588
3686,52,2,2021,13,5350106476
3687,52,3,2021,15,5738553885
3688,52,4,2021,15,5340075660
3689,52,5,2021,12,4820227260
3690,52,6,2021,16,6561793328
3691,52,7,2021,15,5789881785
3692,52,8,2021,17,6140079788
3693,52,9,2021,14,5350502290
3694,52,10,2021,17,6289934414
3695,52,11,2021,12,3881272968
3696,52,12,2021,17,6887484142
3697,52,1,2022,13,4913581244
3698,52,2,2022,14,4540582550
3699,52,3,2022,14,5854399754
3700,52,4,2022,15,5169754140
3701,52,5,2022,15,5062311735
3702,52,6,2022,17,5589318208
3703,52,7,2022,17,6659221096
3704,52,8,2022,14,5761677488
3705,52,9,2022,15,4979870265
3706,52,10,2022,14,4356551038
3707,52,11,2022,13,4338413937
3708,52,12,2022,16,6129743808
3709,52,1,2023,13,5236902281
3710,52,2,2023,17,6447045575
3711,52,3,2023,13,5452244486
3712,52,4,2023,13,5316481118
3713,52,5,2023,17,5261361246
3714,52,6,2023,15,4840914165
3715,52,7,2023,17,6847731240
3716,52,8,2023,12,4408722684
3717,52,9,2023,13,3969836221
3718,52,10,2023,17,5716403425
3719,52,11,2023,16,5464950880
3720,52,12,2023,14,5496681344
3721,52,1,2024,12,4510478664
3722,52,2,2024,14,5655474034
3723,52,3,2024,16,5598660576
3724,52,4,2024,15,5095093335
3725,52,5,2024,15,4990051680
3726,52,6,2024,14,4535980582
3727,52,7,2024,16,4812546000
3728,52,8,2024,15,5521614105
3729,52,9,2024,12,3865461504
3730,52,10,2024,13,4535279593
3731,52,11,2024,15,5162269050
3732,52,12,2024,14,5183492104
3733,52,1,2025,13,5240148030
3734,52,2,2025,13,4125362475
3735,52,3,2025,16,5949858128
3736,52,4,2025,17,6641132875
3737,52,5,2025,15,5679066540
3738,52,6,2025,17,5529317320
3739,52,7,2025,14,4740597120
3740,52,8,2025,16,5758031216
3741,52,9,2025,12,4559125884
3742,52,10,2025,15,5251083390
3743,52,11,2025,13,5378966827
3744,52,12,2025,14,4280386838
3745,53,1,2020,22,8027641864
3746,53,2,2020,20,6805859960
3747,53,3,2020,19,6456480136
3748,53,4,2020,18,7111628928
3749,53,5,2020,24,9318623400
3750,53,6,2020,21,6412798392
3751,53,7,2020,20,6089576580
3752,53,8,2020,24,7439945784
3753,53,9,2020,18,7448748498
3754,53,10,2020,18,6191376102
3755,53,11,2020,25,9769252450
3756,53,12,2020,21,7425563565
3757,53,1,2021,21,6665341200
