inventory_id,dealer_id,vehicle_id,stock_available,stock_in,stock_out,inventory_month
3168,45,168,33,21,18,2025-06-01
3169,45,168,40,19,3,2024-10-01
3170,45,168,19,11,14,2025-05-01
3171,45,168,17,25,8,2024-05-01
3172,45,168,7,2,1,2025-03-01
3173,45,168,16,3,2,2024-03-01
3174,45,168,25,11,1,2024-11-01
3175,45,115,20,9,7,2024-07-01
3176,45,115,20,9,12,2025-02-01
3177,45,115,4,21,21,2025-06-01
3178,45,115,27,12,8,2025-12-01
3179,45,115,34,25,15,2024-11-01
3180,45,115,26,21,9,2024-10-01
3181,45,115,16,14,16,2025-09-01
3182,45,115,22,16,5,2024-04-01
3183,45,115,28,20,7,2025-05-01
3184,45,115,2,11,14,2025-07-01
3185,45,115,41,16,0,2024-09-01
3186,45,115,38,23,14,2024-12-01
3187,45,104,33,5,1,2025-01-01
3188,45,104,11,2,4,2025-05-01
3189,45,104,35,23,15,2024-07-01
3190,45,104,27,14,9,2024-05-01
3191,45,104,25,17,19,2025-03-01
3192,45,104,4,8,5,2024-09-01
3193,45,104,5,6,3,2024-10-01
3194,45,104,6,2,5,2025-07-01
3195,45,104,18,21,25,2024-06-01
3196,45,104,23,20,5,2025-12-01
3197,45,104,22,19,14,2024-12-01
3198,45,104,32,10,3,2025-10-01
3199,45,130,27,10,6,2024-03-01
3200,45,130,36,23,13,2024-08-01
3201,45,130,28,22,5,2024-06-01
3202,45,130,13,17,16,2025-03-01
3203,45,130,21,19,9,2025-12-01
3204,45,130,27,14,3,2025-01-01
3205,45,130,29,24,12,2024-01-01
3206,46,128,36,17,11,2024-02-01
3207,46,128,24,25,20,2025-08-01
3208,46,128,0,3,3,2025-09-01
3209,46,128,23,18,9,2025-05-01
3210,46,128,18,13,7,2025-04-01
3211,46,128,11,21,23,2024-03-01
3212,46,149,7,7,7,2025-08-01
3213,46,149,4,19,19,2024-02-01
3214,46,149,10,11,14,2024-07-01
3215,46,149,28,10,3,2024-08-01
3216,46,149,33,14,1,2025-05-01
3217,46,149,19,11,2,2025-09-01
3218,46,149,43,14,0,2025-11-01
3219,46,149,3,4,2,2025-07-01
3220,46,104,31,17,13,2025-10-01
3221,46,104,36,13,5,2025-09-01
3222,46,104,11,16,17,2025-07-01
3223,46,104,8,6,2,2024-06-01
3224,46,104,9,2,4,2025-06-01
3225,46,104,13,22,26,2024-08-01
3226,46,104,8,12,7,2024-03-01
3227,46,104,31,20,0,2025-03-01
3228,46,104,36,24,16,2024-04-01
3229,46,106,4,23,25,2024-10-01
3230,46,106,26,21,23,2025-01-01
3231,46,106,24,16,19,2025-06-01
3232,46,106,23,4,9,2025-11-01
3233,46,106,26,15,13,2024-06-01
3234,46,106,0,19,23,2025-07-01
3235,46,106,7,12,6,2025-05-01
3236,46,116,17,2,0,2024-04-01
3237,46,116,27,4,5,2025-02-01
3238,46,116,6,9,10,2024-06-01
3239,46,116,34,7,3,2024-12-01
3240,46,116,25,23,13,2024-09-01
3241,46,116,0,12,13,2025-04-01
3242,46,116,11,17,22,2024-02-01
3243,46,116,21,23,4,2024-10-01
3244,46,116,25,6,4,2025-08-01
3245,46,165,20,18,5,2024-03-01
3246,46,165,9,22,17,2024-10-01
3247,46,165,1,14,14,2025-11-01
3248,46,165,9,17,18,2025-04-01
3249,46,165,22,5,1,2024-12-01
3250,46,165,20,25,20,2025-10-01
3251,47,126,22,22,0,2024-03-01
3252,47,126,15,18,16,2025-09-01
3253,47,126,20,18,10,2024-09-01
3254,47,126,11,2,6,2025-04-01
3255,47,126,23,16,19,2024-01-01
3256,47,126,19,3,6,2025-11-01
3257,47,126,20,18,15,2025-05-01
3258,47,126,10,13,6,2025-08-01
3259,47,126,9,7,7,2024-04-01
3260,47,187,6,5,8,2025-08-01
3261,47,187,9,10,9,2024-05-01
3262,47,187,11,6,5,2025-10-01
3263,47,187,22,7,2,2024-09-01
3264,47,187,1,6,7,2025-02-01
3265,47,187,4,21,25,2025-03-01
3266,47,187,35,12,0,2024-07-01
3267,47,118,33,15,4,2024-05-01
3268,47,118,17,15,16,2024-02-01
3269,47,118,32,11,6,2025-07-01
3270,47,118,32,13,6,2024-01-01
3271,47,118,43,25,8,2025-02-01
3272,47,118,7,3,4,2025-01-01
3273,47,118,23,7,12,2024-06-01
3274,47,118,1,8,13,2025-05-01
3275,47,118,48,23,1,2024-11-01
3276,47,118,16,6,11,2024-07-01
3277,47,118,15,23,18,2024-09-01
3278,47,118,25,22,12,2025-03-01
3279,47,116,33,5,2,2025-07-01
3280,47,116,11,24,25,2025-11-01
3281,47,116,22,2,1,2024-09-01
3282,47,116,32,9,3,2024-08-01
3283,47,116,15,10,1,2024-03-01
3284,47,116,26,7,7,2025-12-01
3285,47,116,24,22,17,2024-11-01
3286,47,116,31,4,2,2025-09-01
3287,47,128,22,18,8,2024-10-01
3288,47,128,22,8,11,2025-03-01
3289,47,128,28,22,6,2025-10-01
3290,47,128,25,13,3,2024-09-01
3291,47,128,26,3,1,2024-06-01
3292,47,128,52,23,1,2024-12-01
3293,47,128,28,14,13,2025-01-01
3294,47,128,48,23,0,2024-08-01
3295,47,182,14,15,8,2024-01-01
3296,47,182,16,12,14,2024-07-01
3297,47,182,1,21,21,2024-08-01
3298,47,182,27,11,5,2024-06-01
3299,47,182,25,8,13,2025-08-01
3300,47,182,27,9,9,2024-11-01
3301,47,182,32,14,10,2024-10-01
3302,47,182,7,8,11,2025-09-01
3303,47,182,22,11,5,2024-05-01
3304,47,182,26,5,3,2025-12-01
3305,47,111,2,5,3,2024-06-01
3306,47,111,16,15,19,2025-03-01
3307,47,111,25,15,2,2025-12-01
3308,47,111,33,22,13,2025-09-01
3309,47,111,10,6,3,2025-06-01
3310,47,111,3,7,8,2024-08-01
3311,47,111,13,24,16,2025-01-01
3312,47,111,17,11,10,2025-02-01
3313,47,111,23,6,9,2024-03-01
3314,47,135,47,20,2,2025-04-01
3315,47,135,9,12,6,2025-08-01
3316,47,135,13,18,12,2025-07-01
3317,47,135,12,12,8,2025-10-01
3318,47,135,12,6,0,2024-12-01
3319,47,135,15,14,15,2024-02-01
3320,48,129,13,18,20,2024-03-01
3321,48,129,29,12,2,2025-04-01
3322,48,129,20,23,10,2025-03-01
3323,48,129,27,19,16,2024-01-01
3324,48,129,10,12,2,2024-02-01
3325,48,129,3,7,9,2025-07-01
3326,48,129,37,15,5,2025-12-01
3327,48,129,8,3,0,2024-12-01
3328,48,184,31,15,12,2024-05-01
3329,48,184,8,21,23,2024-09-01
3330,48,184,1,6,9,2025-06-01
3331,48,184,10,5,5,2025-02-01
3332,48,184,19,23,18,2024-03-01
3333,48,184,19,22,17,2025-11-01
3334,48,178,26,3,0,2024-03-01
3335,48,178,27,11,10,2024-08-01
3336,48,178,12,5,4,2025-07-01
3337,48,178,16,17,10,2025-05-01
3338,48,178,7,3,4,2025-10-01
3339,48,178,0,2,7,2025-08-01
3340,48,178,25,25,11,2024-04-01
3341,48,178,26,14,3,2025-02-01
3342,48,178,28,5,1,2025-12-01
3343,48,178,13,9,10,2024-07-01
3344,48,178,14,4,2,2024-01-01
3345,48,178,37,18,1,2024-06-01
3346,48,171,20,15,12,2024-09-01
3347,48,171,37,24,9,2024-08-01
3348,48,171,9,4,2,2025-09-01
3349,48,171,0,7,7,2025-02-01
3350,48,171,25,2,7,2025-11-01
3351,48,171,11,6,8,2024-11-01
3352,48,171,5,17,15,2025-08-01
3353,48,171,10,4,7,2024-03-01
3354,48,171,16,5,8,2024-01-01
3355,48,171,13,9,14,2025-04-01
3356,48,171,33,22,17,2025-05-01
3357,48,171,2,11,12,2024-02-01
3358,48,153,33,11,5,2025-12-01
3359,48,153,17,2,6,2024-05-01
3360,48,153,11,15,14,2024-01-01
3361,48,153,32,10,3,2025-09-01
3362,48,153,14,8,13,2025-11-01
3363,48,153,30,25,23,2024-11-01
3364,48,153,21,4,2,2024-03-01
3365,48,135,4,8,10,2025-09-01
3366,48,135,44,25,2,2025-07-01
3367,48,135,29,11,10,2025-05-01
3368,48,135,25,14,1,2025-01-01
3369,48,135,46,25,1,2024-10-01
3370,48,135,31,11,10,2025-06-01
3371,48,135,11,17,20,2025-08-01
3372,48,135,3,21,19,2024-05-01
3373,48,168,20,15,1,2025-08-01
3374,48,168,7,6,5,2024-09-01
3375,48,168,30,16,10,2024-10-01
3376,48,168,5,4,0,2024-02-01
3377,48,168,23,7,1,2025-03-01
3378,48,168,22,7,7,2025-02-01
3379,48,168,22,16,21,2025-05-01
3380,48,168,19,8,13,2024-06-01
3381,48,168,24,5,4,2024-01-01
3382,48,168,37,19,5,2024-11-01
3383,48,168,30,23,14,2025-04-01
3384,48,168,5,3,4,2025-06-01
3385,49,102,9,2,7,2024-11-01
3386,49,102,5,21,19,2025-08-01
3387,49,102,18,13,9,2024-03-01
3388,49,102,7,14,7,2025-10-01
3389,49,102,31,24,16,2025-02-01
3390,49,102,16,22,14,2025-06-01
3391,49,158,20,20,22,2025-10-01
3392,49,158,22,18,23,2025-12-01
3393,49,158,0,11,15,2024-02-01
3394,49,158,41,24,6,2025-05-01
3395,49,158,5,13,9,2025-02-01
3396,49,158,10,3,1,2025-03-01
3397,49,158,18,9,4,2024-07-01
3398,49,158,7,17,16,2024-06-01
3399,49,158,7,4,9,2024-08-01
3400,49,158,20,7,2,2025-04-01
3401,49,158,21,7,8,2024-01-01
3402,49,158,13,9,3,2025-01-01
3403,49,144,19,6,7,2024-05-01
3404,49,144,30,5,2,2024-11-01
3405,49,144,6,12,9,2024-01-01
3406,49,144,39,19,8,2025-04-01
3407,49,144,15,14,0,2025-07-01
3408,49,144,6,11,15,2024-04-01
3409,49,144,2,20,24,2024-10-01
3410,49,138,24,3,8,2025-01-01
3411,49,138,23,21,0,2024-08-01
3412,49,138,1,2,4,2025-04-01
3413,49,138,23,17,18,2025-06-01
3414,49,138,11,25,26,2024-12-01
3415,49,138,23,24,27,2024-11-01
3416,49,110,25,11,13,2025-06-01
3417,49,110,2,12,12,2024-05-01
3418,49,110,28,7,0,2025-03-01
3419,49,110,32,23,16,2025-05-01
3420,49,110,53,25,2,2024-07-01
3421,49,110,10,5,1,2024-12-01
3422,49,110,34,18,14,2024-09-01
3423,49,110,27,14,1,2024-11-01
3424,49,110,9,17,14,2024-04-01
3425,49,110,16,3,2,2025-12-01
3426,49,110,13,12,10,2024-06-01
3427,49,116,9,12,14,2024-04-01
3428,49,116,22,14,2,2024-10-01
3429,49,116,3,4,9,2024-07-01
3430,49,116,10,23,28,2024-09-01
3431,49,116,24,20,7,2024-11-01
3432,49,116,41,25,14,2025-03-01
3433,49,135,7,17,21,2024-09-01
3434,49,135,5,3,4,2024-08-01
3435,49,135,29,22,16,2024-02-01
3436,49,135,40,16,4,2024-11-01
3437,49,135,19,22,14,2025-05-01
3438,49,135,21,8,1,2025-11-01
3439,49,135,18,2,4,2025-06-01
3440,49,135,24,22,2,2025-02-01
3441,49,135,21,16,16,2024-01-01
3442,49,135,13,23,19,2024-03-01
3443,49,177,5,3,6,2024-04-01
3444,49,177,14,4,9,2025-01-01
3445,49,177,40,20,4,2024-03-01
3446,49,177,21,17,19,2024-12-01
3447,49,177,8,18,23,2024-06-01
3448,49,177,22,9,3,2024-01-01
3449,49,177,44,14,0,2025-02-01
3450,49,126,9,15,15,2024-09-01
3451,49,126,24,5,0,2024-11-01
3452,49,126,33,12,1,2025-11-01
3453,49,126,15,22,18,2024-03-01
3454,49,126,18,20,15,2025-02-01
3455,49,126,3,6,6,2025-09-01
3456,49,126,16,16,6,2024-05-01
3457,49,126,39,15,3,2025-05-01
3458,49,126,24,3,1,2025-08-01
3459,49,126,35,24,0,2024-10-01
3460,49,172,17,10,15,2025-09-01
3461,49,172,25,19,18,2025-10-01
3462,49,172,0,2,7,2024-03-01
3463,49,172,17,15,6,2024-08-01
3464,49,172,6,3,2,2024-09-01
3465,49,172,23,7,5,2025-03-01
3466,49,172,23,10,8,2025-05-01
3467,49,172,26,25,24,2024-06-01
3468,49,172,18,10,10,2025-06-01
3469,50,144,21,12,16,2024-05-01
3470,50,144,32,11,2,2024-03-01
3471,50,144,3,25,23,2025-01-01
3472,50,144,26,15,6,2024-04-01
3473,50,144,15,21,25,2024-11-01
3474,50,144,21,6,11,2025-06-01
3475,50,144,20,5,8,2025-05-01
3476,50,120,43,23,10,2024-07-01
3477,50,120,39,14,5,2025-06-01
3478,50,120,15,6,10,2025-01-01
3479,50,120,6,25,23,2025-02-01
3480,50,120,10,9,6,2024-06-01
3481,50,120,14,21,13,2024-04-01
3482,50,120,36,9,1,2024-09-01
3483,50,120,26,3,6,2025-05-01
3484,50,120,5,17,14,2025-12-01
3485,50,120,28,17,17,2025-09-01
3486,50,120,22,4,6,2025-03-01
3487,50,120,39,22,1,2025-11-01
3488,50,141,14,2,5,2024-03-01
3489,50,141,43,23,3,2024-07-01
3490,50,141,30,22,0,2024-06-01
3491,50,141,14,14,12,2025-09-01
3492,50,141,31,14,5,2025-07-01
3493,50,141,18,10,5,2024-09-01
3494,50,141,27,19,19,2025-08-01
3495,50,141,10,11,4,2024-12-01
3496,50,141,24,6,3,2024-04-01
3497,50,141,23,15,3,2024-01-01
3498,50,141,23,12,7,2025-05-01
3499,50,136,30,5,1,2024-02-01
3500,50,136,2,3,2,2025-05-01
3501,50,136,2,2,2,2025-11-01
3502,50,136,21,3,1,2024-12-01
3503,50,136,23,16,11,2025-03-01
3504,50,136,23,23,6,2024-11-01
3505,50,136,7,21,16,2025-08-01
3506,50,136,23,9,6,2025-09-01
3507,50,136,13,5,9,2024-03-01
3508,50,136,11,8,13,2025-10-01
3509,50,136,11,19,12,2025-07-01
3510,50,136,29,18,12,2025-12-01
3511,50,172,20,15,14,2025-02-01
3512,50,172,14,8,4,2024-02-01
3513,50,172,24,22,26,2025-07-01
3514,50,172,17,6,9,2025-05-01
3515,50,172,16,6,7,2025-06-01
3516,50,172,36,10,4,2024-06-01
3517,50,172,18,17,12,2024-10-01
3518,50,172,45,22,7,2024-01-01
3519,50,172,28,13,8,2024-09-01
3520,50,137,30,25,12,2025-12-01
3521,50,137,37,21,6,2024-01-01
3522,50,137,15,23,13,2025-03-01
3523,50,137,25,5,10,2024-10-01
3524,50,137,7,18,20,2024-04-01
3525,50,137,28,16,3,2025-08-01
3526,50,137,24,5,1,2024-11-01
3527,50,137,28,17,15,2025-10-01
3528,50,137,31,19,15,2025-05-01
3529,50,137,24,12,1,2025-09-01
3530,51,153,10,6,0,2025-05-01
3531,51,153,26,20,1,2024-05-01
3532,51,153,10,7,6,2025-12-01
3533,51,153,26,13,0,2024-02-01
3534,51,153,26,18,15,2024-04-01
3535,51,153,21,21,16,2025-03-01
3536,51,153,16,16,6,2024-09-01
3537,51,153,13,11,5,2025-07-01
3538,51,153,21,3,5,2024-12-01
3539,51,153,27,21,14,2024-03-01
3540,51,177,10,17,16,2025-10-01
3541,51,177,6,10,13,2024-06-01
3542,51,177,16,6,8,2025-01-01
3543,51,177,24,14,2,2025-11-01
3544,51,177,14,4,5,2025-12-01
3545,51,177,28,3,4,2024-07-01
3546,51,177,8,21,15,2025-09-01
3547,51,177,27,6,9,2025-06-01
3548,51,177,25,11,12,2024-10-01
3549,51,149,29,17,8,2024-04-01
3550,51,149,37,16,6,2024-12-01
3551,51,149,14,20,9,2025-12-01
3552,51,149,11,17,12,2024-08-01
3553,51,149,37,24,10,2024-07-01
3554,51,149,28,6,3,2025-10-01
3555,51,149,19,25,11,2024-11-01
3556,51,149,16,8,10,2025-04-01
3557,51,149,18,7,3,2024-03-01
3558,51,155,0,3,8,2025-05-01
3559,51,155,25,2,4,2025-07-01
3560,51,155,48,21,0,2025-03-01
3561,51,155,29,10,7,2024-05-01
3562,51,155,28,18,10,2024-01-01
3563,51,155,16,24,8,2024-08-01
3564,51,155,19,15,13,2024-09-01
3565,51,155,18,19,16,2024-07-01
3566,51,155,23,2,2,2025-04-01
3567,51,165,3,6,11,2025-10-01
3568,51,165,20,6,10,2024-10-01
3569,51,165,11,11,4,2025-08-01
3570,51,165,30,20,18,2025-06-01
3571,51,165,29,10,4,2025-04-01
3572,51,165,19,8,7,2024-12-01
3573,51,165,31,24,1,2025-03-01
3574,51,165,10,19,21,2024-05-01
3575,51,165,13,19,11,2025-07-01
3576,51,141,42,20,8,2025-10-01
3577,51,141,0,8,11,2024-10-01
3578,51,141,9,8,12,2025-06-01
3579,51,141,24,4,1,2024-11-01
3580,51,141,31,6,3,2025-01-01
3581,51,141,33,5,1,2024-06-01
3582,51,141,25,10,0,2025-07-01
3583,51,141,16,11,11,2024-12-01
3584,51,150,9,15,13,2024-11-01
3585,51,150,38,17,5,2025-11-01
3586,51,150,24,20,13,2024-03-01
3587,51,150,36,15,2,2025-02-01
3588,51,150,11,7,10,2024-08-01
3589,51,150,35,21,1,2025-08-01
3590,51,105,32,22,14,2024-04-01
3591,51,105,19,25,16,2024-02-01
3592,51,105,1,9,11,2025-02-01
3593,51,105,19,10,11,2024-03-01
3594,51,105,21,13,6,2025-03-01
3595,51,105,11,14,16,2024-10-01
3596,51,105,33,19,1,2025-07-01
3597,51,105,12,6,4,2025-05-01
3598,51,105,30,24,5,2025-12-01
3599,51,105,33,10,0,2024-12-01
3600,51,105,25,12,11,2024-05-01
3601,51,142,0,9,14,2025-03-01
3602,51,142,17,9,5,2024-07-01
3603,51,142,39,25,10,2025-06-01
3604,51,142,1,12,11,2024-09-01
3605,51,142,30,15,12,2025-07-01
3606,51,142,10,23,15,2024-10-01
3607,52,122,15,16,18,2025-08-01
3608,52,122,16,22,27,2025-10-01
3609,52,122,18,9,7,2025-07-01
3610,52,122,37,17,0,2025-04-01
3611,52,122,0,12,17,2024-06-01
3612,52,122,14,14,19,2025-05-01
3613,52,161,17,2,4,2025-06-01
3614,52,161,26,20,0,2025-01-01
3615,52,161,13,14,2,2024-11-01
3616,52,161,20,7,12,2024-10-01
3617,52,161,10,4,6,2025-05-01
3618,52,161,11,9,11,2024-05-01
3619,52,161,28,11,12,2025-11-01
3620,52,161,46,22,1,2024-04-01
3621,52,119,10,10,11,2024-07-01
3622,52,119,15,11,5,2025-10-01
3623,52,119,39,22,8,2024-08-01
3624,52,119,16,2,6,2025-11-01
3625,52,119,24,24,26,2025-04-01
3626,52,119,26,13,4,2024-02-01
3627,52,119,10,19,20,2025-05-01
3628,52,119,15,14,8,2024-03-01
3629,52,119,9,12,13,2025-09-01
3630,52,132,25,23,7,2024-04-01
3631,52,132,27,5,1,2025-07-01
3632,52,132,10,13,8,2025-11-01
3633,52,132,12,15,20,2025-06-01
3634,52,132,17,19,11,2024-03-01
3635,52,132,26,11,3,2024-07-01
3636,52,132,3,15,13,2024-10-01
3637,52,151,14,16,10,2024-11-01
3638,52,151,9,9,12,2025-07-01
3639,52,151,5,6,10,2025-02-01
3640,52,151,32,7,1,2024-08-01
3641,52,151,14,3,2,2024-07-01
3642,52,151,0,18,18,2024-05-01
3643,52,168,27,15,15,2024-05-01
3644,52,168,26,23,22,2025-09-01
3645,52,168,32,19,3,2024-04-01
3646,52,168,13,16,11,2024-03-01
3647,52,168,3,10,9,2024-08-01
3648,52,168,14,18,19,2024-07-01
3649,52,168,37,20,12,2025-11-01
3650,52,127,23,21,7,2025-05-01
3651,52,127,27,8,0,2025-09-01
3652,52,127,13,16,9,2025-10-01
3653,52,127,31,25,0,2025-07-01
3654,52,127,9,9,8,2024-10-01
3655,52,127,11,9,10,2025-11-01
3656,52,134,14,18,14,2025-06-01
3657,52,134,26,8,3,2024-11-01
3658,52,134,20,11,7,2025-11-01
3659,52,134,40,23,9,2025-03-01
3660,52,134,24,17,6,2025-12-01
3661,52,134,43,23,9,2025-05-01
3662,52,174,8,15,11,2025-11-01
3663,52,174,20,11,8,2025-08-01
3664,52,174,14,4,5,2025-05-01
3665,52,174,17,10,15,2024-12-01
3666,52,174,22,24,5,2024-01-01
3667,52,174,12,3,6,2025-02-01
3668,52,174,9,10,8,2025-01-01
3669,52,174,6,7,3,2025-04-01
3670,52,174,28,9,3,2025-07-01
3671,53,151,13,19,20,2024-07-01
3672,53,151,32,14,0,2024-11-01
3673,53,151,19,19,14,2024-08-01
3674,53,151,21,9,3,2025-12-01
3675,53,151,26,10,5,2024-10-01
3676,53,151,25,13,8,2024-04-01
3677,53,101,3,21,19,2024-04-01
3678,53,101,43,20,6,2025-06-01
3679,53,101,18,11,16,2025-07-01
3680,53,101,22,6,6,2025-11-01
3681,53,101,36,17,0,2024-12-01
3682,53,101,6,15,12,2025-02-01
3683,53,101,36,22,1,2025-05-01
3684,53,101,21,20,6,2024-08-01
3685,53,101,15,2,0,2025-08-01
3686,53,101,13,15,13,2024-10-01
3687,53,101,14,8,1,2024-09-01
3688,53,148,17,14,16,2024-05-01
3689,53,148,9,5,7,2024-10-01
3690,53,148,36,10,1,2025-01-01
3691,53,148,27,20,6,2024-04-01
3692,53,148,32,24,11,2025-09-01
3693,53,148,28,25,6,2025-02-01
3694,53,148,5,7,10,2024-01-01
3695,53,148,0,4,9,2024-11-01
3696,53,148,6,20,19,2024-12-01
3697,53,148,16,20,18,2024-09-01
3698,53,106,12,14,4,2024-04-01
3699,53,106,3,5,10,2024-03-01
3700,53,106,36,24,15,2024-09-01
3701,53,106,23,11,11,2025-01-01
3702,53,106,22,24,20,2024-07-01
3703,53,106,29,5,5,2024-02-01
3704,53,106,3,2,6,2025-05-01
3705,53,132,10,20,22,2024-08-01
3706,53,132,34,8,2,2024-09-01
3707,53,132,10,2,0,2024-05-01
3708,53,132,19,18,9,2025-09-01
3709,53,132,24,20,25,2024-04-01
3710,53,132,29,8,9,2025-04-01
3711,53,132,32,17,4,2025-05-01
3712,53,132,16,16,15,2024-02-01
3713,53,132,20,10,13,2024-07-01
3714,53,132,26,15,17,2024-12-01
3715,53,132,17,2,7,2024-03-01
3716,53,134,27,8,8,2025-08-01
3717,53,134,9,3,5,2024-10-01
3718,53,134,5,18,19,2025-07-01
3719,53,134,28,10,0,2024-08-01
3720,53,134,12,24,22,2024-01-01
3721,53,134,25,14,11,2025-10-01
3722,53,134,30,12,11,2024-02-01
3723,53,134,27,24,23,2025-01-01
3724,53,134,8,6,2,2025-06-01
3725,53,134,14,18,19,2025-11-01
3726,53,134,33,25,19,2024-07-01
3727,53,134,19,6,8,2024-06-01
3728,53,153,22,18,12,2024-07-01
3729,53,153,9,18,12,2024-03-01
3730,53,153,23,16,4,2025-01-01
3731,53,153,19,2,5,2024-04-01
3732,53,153,6,2,5,2024-01-01
3733,53,153,14,20,14,2024-02-01
3734,53,182,0,2,6,2024-07-01
3735,53,182,35,7,0,2025-09-01
3736,53,182,0,10,12,2025-02-01
3737,53,182,44,20,5,2025-05-01
3738,53,182,39,10,0,2025-03-01
3739,53,182,11,22,12,2024-02-01
3740,53,182,31,23,19,2025-10-01
3741,53,182,11,2,2,2024-06-01
3742,54,122,23,9,14,2025-02-01
3743,54,122,23,9,11,2024-11-01
3744,54,122,24,13,4,2024-03-01
3745,54,122,21,10,15,2024-05-01
3746,54,122,2,11,12,2025-12-01
3747,54,122,17,23,25,2025-03-01
3748,54,122,6,16,16,2024-10-01
3749,54,122,19,17,20,2024-04-01
3750,54,122,31,12,11,2025-07-01
3751,54,122,22,4,6,2024-09-01
3752,54,122,23,21,19,2025-05-01
3753,54,122,38,21,2,2025-08-01
3754,54,133,8,23,15,2025-06-01
3755,54,133,38,20,5,2024-07-01
3756,54,133,28,19,11,2025-10-01
3757,54,133,32,13,8,2024-04-01
3758,54,133,28,12,5,2024-05-01
3759,54,133,40,19,9,2024-01-01
3760,54,133,11,12,17,2024-02-01
3761,54,133,32,11,1,2024-09-01
3762,54,133,10,3,3,2024-11-01
3763,54,133,24,19,17,2025-03-01
3764,54,133,38,25,10,2025-05-01
3765,54,133,19,2,7,2024-10-01
3766,54,154,22,13,15,2024-01-01
3767,54,154,11,10,12,2025-08-01
3768,54,154,35,25,1,2025-05-01
3769,54,154,27,6,3,2024-08-01
3770,54,154,50,21,1,2025-04-01
3771,54,154,22,19,4,2025-03-01
3772,54,154,14,6,10,2024-12-01
3773,54,109,23,10,14,2024-05-01
3774,54,109,32,7,0,2025-09-01
3775,54,109,35,5,0,2025-05-01
3776,54,109,8,22,23,2024-07-01
3777,54,109,27,17,17,2025-12-01
3778,54,109,19,3,8,2025-06-01
3779,54,109,39,25,11,2024-12-01
3780,54,109,15,15,8,2024-09-01
3781,54,109,15,2,5,2025-07-01
3782,54,109,9,7,2,2025-02-01
3783,54,109,22,8,2,2025-10-01
3784,54,149,18,8,6,2025-09-01
3785,54,149,20,17,2,2025-12-01
3786,54,149,14,17,17,2024-11-01
3787,54,149,31,3,1,2025-08-01
3788,54,149,25,22,15,2024-09-01
3789,54,149,19,19,10,2025-04-01
3790,54,149,3,15,19,2025-11-01
3791,54,149,16,17,13,2024-01-01
3792,54,149,17,9,12,2024-05-01
3793,54,149,8,15,12,2025-05-01
3794,54,138,2,5,9,2025-04-01
3795,54,138,26,3,6,2025-02-01
3796,54,138,21,6,0,2024-05-01
3797,54,138,29,15,12,2025-10-01
3798,54,138,26,11,10,2025-06-01
3799,54,138,24,10,12,2024-08-01
3800,54,138,0,17,21,2024-06-01
3801,54,138,27,15,18,2025-07-01
3802,54,138,33,24,4,2024-01-01
3803,54,138,30,19,8,2025-03-01
3804,54,185,26,24,24,2024-10-01
3805,54,185,31,13,1,2024-02-01
3806,54,185,30,14,2,2025-02-01
3807,54,185,3,9,9,2024-09-01
3808,54,185,6,21,24,2024-05-01
3809,54,185,22,11,15,2024-06-01
3810,54,185,17,24,24,2025-04-01
3811,54,185,32,24,4,2025-06-01
3812,54,185,18,18,13,2025-08-01
3813,54,185,29,20,7,2024-07-01
3814,54,185,34,15,0,2025-01-01
3815,54,185,10,22,14,2024-03-01
3816,54,151,1,20,22,2024-02-01
3817,54,151,15,16,17,2024-12-01
3818,54,151,34,12,0,2025-07-01
3819,54,151,17,18,21,2024-05-01
3820,54,151,19,16,4,2025-11-01
3821,54,151,32,10,7,2024-03-01
3822,54,151,46,21,0,2025-12-01
3823,54,151,12,15,20,2024-06-01
3824,54,151,21,8,13,2024-10-01
3825,54,151,37,23,16,2025-08-01
3826,54,151,25,23,15,2024-07-01
3827,54,151,0,25,30,2025-03-01
3828,54,165,14,5,8,2025-09-01
3829,54,165,41,16,3,2024-10-01
3830,54,165,18,6,10,2025-12-01
3831,54,165,5,12,7,2024-09-01
3832,54,165,13,12,8,2024-05-01
3833,54,165,8,15,17,2025-02-01
3834,54,106,17,4,1,2024-07-01
3835,54,106,7,4,7,2024-01-01
3836,54,106,4,10,10,2024-09-01
3837,54,106,25,2,7,2025-05-01
3838,54,106,9,16,14,2025-12-01
3839,54,106,3,2,2,2024-08-01
3840,54,106,12,2,6,2025-09-01
3841,54,106,29,25,21,2025-08-01
3842,54,106,4,24,25,2024-05-01
3843,54,106,17,8,9,2025-04-01
3844,54,106,9,5,0,2024-02-01
3845,55,183,5,9,5,2024-10-01
3846,55,183,16,8,3,2025-09-01
3847,55,183,17,24,16,2025-10-01
3848,55,183,18,19,12,2025-08-01
3849,55,183,26,10,5,2025-12-01
3850,55,183,23,18,2,2024-02-01
3851,55,183,36,23,1,2025-02-01
3852,55,162,0,3,8,2025-02-01
3853,55,162,9,22,19,2025-05-01
3854,55,162,38,13,1,2024-06-01
3855,55,162,28,15,7,2024-07-01
3856,55,162,34,8,0,2025-04-01
3857,55,162,36,20,11,2024-01-01
3858,55,162,38,17,6,2024-02-01
3859,55,162,15,10,13,2025-11-01
3860,55,185,15,12,14,2025-06-01
3861,55,185,27,24,8,2024-02-01
3862,55,185,9,25,17,2024-05-01
3863,55,185,17,19,15,2025-05-01
3864,55,185,31,16,12,2024-03-01
3865,55,185,34,22,18,2024-04-01
