transaction_id,transaction_date,customer_id,vehicle_id,dealer_id,quantity,unit_price,discount_amount,tax_amount,total_revenue,payment_method,sales_channel
503182,2023-10-14,4412,111,4,1,229900000,7400000,24475000,246975000,Cash,Showroom
503183,2021-05-06,2172,123,17,1,751200000,46700000,77495000,781995000,Credit,Showroom
503184,2025-04-24,3450,104,43,1,289500000,8900000,30866000,311466000,Credit,Showroom
503185,2021-12-18,1493,104,37,1,291100000,12700000,30624000,309024000,Cash,Showroom
503186,2020-08-17,4215,142,91,1,293100000,11000000,31031000,313131000,Credit,Showroom
503187,2025-05-26,1574,120,81,1,395700000,13200000,42075000,424575000,Cash,Showroom
503188,2024-07-17,5099,131,34,1,393300000,21100000,40942000,413142000,Cash,Showroom
503189,2023-09-14,2137,105,98,1,561700000,33400000,58113000,586413000,Credit,Showroom
503190,2024-09-24,4438,110,85,1,742200000,25300000,78859000,795759000,Cash,Showroom
503191,2021-02-03,1641,110,112,1,762600000,10600000,82720000,834720000,Credit,Showroom
503192,2022-10-23,4220,130,37,1,669500000,25200000,70873000,715173000,Credit,Showroom
503193,2021-12-28,2947,119,3,1,204100000,12300000,21098000,212898000,Credit,Showroom
503194,2021-03-22,4750,111,16,1,225400000,15700000,23067000,232767000,Credit,Showroom
503195,2025-07-31,4727,111,77,1,223500000,14100000,23034000,232434000,Credit,Online
503196,2022-12-18,5337,107,107,1,387900000,18000000,40689000,410589000,Cash,Online
503197,2023-03-02,1972,116,28,1,256500000,3000000,27885000,281385000,Credit,Showroom
503198,2020-06-17,5373,111,64,1,223600000,5600000,23980000,241980000,Credit,Showroom
503199,2020-09-15,1505,116,68,1,265300000,11100000,27962000,282162000,Cash,Online
503200,2024-01-16,2521,109,87,1,759100000,33600000,79805000,805305000,Credit,Showroom
503201,2022-04-15,2063,125,19,1,650500000,7200000,70763000,714063000,Credit,Showroom
503202,2020-01-30,4512,104,88,1,290200000,800000,31834000,321234000,Credit,Event
503203,2025-08-31,2204,134,77,1,253300000,13500000,26378000,266178000,Cash,Showroom
503204,2024-02-28,5338,131,115,1,390300000,8900000,41954000,423354000,Credit,Showroom
503205,2023-11-19,2269,107,62,1,386700000,4500000,42042000,424242000,Cash,Showroom
503206,2024-02-13,4026,122,88,1,751200000,10600000,81466000,822066000,Credit,Showroom
503207,2020-11-23,2019,104,53,1,289300000,15000000,30173000,304473000,Credit,Showroom
503208,2024-08-22,2323,109,40,1,747100000,38800000,77913000,786213000,Credit,Showroom
503209,2020-01-29,4338,110,89,1,761700000,30700000,80410000,811410000,Credit,Showroom
503210,2025-03-29,3776,135,85,1,292500000,11900000,30866000,311466000,Credit,Showroom
503211,2025-06-04,2593,129,49,1,292900000,9700000,31152000,314352000,Credit,Showroom
503212,2025-04-25,4792,116,90,1,255000000,1700000,27863000,281163000,Cash,Showroom
503213,2025-05-29,2308,101,118,1,239500000,3600000,25949000,261849000,Credit,Event
503214,2025-08-01,3012,107,54,1,374000000,14100000,39589000,399489000,Credit,Showroom
503215,2024-07-13,1635,130,106,1,671400000,44100000,69003000,696303000,Cash,Showroom
503216,2022-09-13,5467,122,33,1,775600000,45400000,80322000,810522000,Cash,Showroom
503217,2021-04-06,3158,130,61,1,662300000,13800000,71335000,719835000,Credit,Showroom
503218,2025-04-13,1699,101,49,1,237500000,7000000,25355000,255855000,Credit,Showroom
503219,2024-04-16,3894,126,68,1,644500000,36800000,66847000,674547000,Credit,Showroom
503220,2022-02-15,2455,143,76,1,755300000,22100000,80652000,813852000,Cash,Showroom
503221,2024-08-31,1205,105,30,1,586100000,7400000,63657000,642357000,Credit,Showroom
503222,2025-03-19,3691,103,115,1,283300000,16600000,29337000,296037000,Cash,Showroom
503223,2020-06-07,2490,122,50,1,765700000,39500000,79882000,806082000,Credit,Showroom
503224,2025-03-01,2464,104,69,1,297900000,10400000,31625000,319125000,Credit,Showroom
503225,2025-12-26,5496,114,91,1,289700000,11100000,30646000,309246000,Credit,Showroom
503226,2024-11-02,1774,101,25,1,242000000,5800000,25982000,262182000,Cash,Showroom
503227,2020-10-23,3836,122,59,1,791200000,19300000,84909000,856809000,Credit,Showroom
503228,2021-06-21,2191,121,115,1,402300000,27500000,41228000,416028000,Credit,Showroom
503229,2023-11-26,4873,134,81,1,260100000,12000000,27291000,275391000,Credit,Showroom
503230,2021-09-02,3533,156,106,1,653100000,26200000,68959000,695859000,Cash,Showroom
503231,2023-01-13,3445,122,54,1,795500000,50200000,81983000,827283000,Credit,Showroom
503232,2022-01-11,2331,106,72,1,381700000,10000000,40887000,412587000,Credit,Showroom
503233,2022-09-19,1735,113,38,1,166800000,7500000,17523000,176823000,Credit,Showroom
503234,2022-11-04,1921,133,95,1,417400000,4000000,45474000,458874000,Credit,Showroom
503235,2024-04-23,3527,107,47,1,385700000,12400000,41063000,414363000,Credit,Showroom
503236,2023-04-21,1764,123,108,2,780500000,7800000,170852000,1724052000,Credit,Fleet
503237,2023-12-17,5047,167,112,1,666100000,3000000,72941000,736041000,Credit,Showroom
503238,2024-12-09,3924,115,60,1,287000000,1400000,31416000,317016000,Cash,Showroom
503239,2022-04-14,4710,121,50,1,402200000,19200000,42130000,425130000,Credit,Online
503240,2023-12-31,4025,103,51,1,288900000,15400000,30085000,303585000,Credit,Showroom
503241,2021-07-04,4969,111,13,1,234000000,2100000,25509000,257409000,Cash,Online
503242,2021-06-25,3098,117,20,1,182300000,1800000,19855000,200355000,Cash,Showroom
503243,2022-09-03,2429,152,16,1,289000000,0,31790000,320790000,Cash,Showroom
503244,2023-03-12,2207,173,29,1,1347900000,26200000,145387000,1467087000,Cash,Online
503245,2023-02-26,4670,104,85,1,293800000,16300000,30525000,308025000,Credit,Showroom
503246,2023-06-08,3079,112,20,1,224000000,11000000,23430000,236430000,Cash,Showroom
503247,2020-12-25,2150,107,102,1,373600000,20400000,38852000,392052000,Credit,Showroom
503248,2021-12-04,4073,104,97,1,304300000,9700000,32406000,327006000,Credit,Showroom
503249,2020-09-08,4984,137,39,1,443000000,27500000,45705000,461205000,Credit,Showroom
503250,2024-02-20,2342,108,86,1,172900000,11500000,17754000,179154000,Cash,Showroom
503251,2025-02-10,2931,117,116,1,193400000,6100000,20603000,207903000,Credit,Showroom
503252,2024-09-28,1221,107,49,1,386100000,21100000,40150000,405150000,Credit,Showroom
503253,2021-02-09,3709,147,99,1,197900000,13700000,20262000,204462000,Cash,Showroom
503254,2024-01-03,4342,105,74,1,550200000,20300000,58289000,588189000,Credit,Event
503255,2021-10-14,1894,110,67,1,779700000,52300000,80014000,807414000,Cash,Showroom
503256,2025-10-27,3664,183,24,1,1917200000,107200000,199100000,2009100000,Credit,Showroom
503257,2021-10-24,1367,146,111,1,208800000,5300000,22385000,225885000,Credit,Event
503258,2020-10-10,1687,123,73,1,777000000,900000,85371000,861471000,Credit,Showroom
503259,2022-07-29,1333,112,69,1,231400000,12600000,24068000,242868000,Cash,Showroom
503260,2025-11-02,2674,150,99,1,260600000,6100000,27995000,282495000,Credit,Showroom
503261,2023-06-24,3419,107,61,1,384900000,25800000,39501000,398601000,Credit,Online
503262,2024-09-21,1893,175,74,1,1122900000,32800000,119911000,1210011000,Cash,Event
503263,2025-06-27,2952,104,116,1,291200000,3500000,31647000,319347000,Credit,Showroom
503264,2024-02-01,5198,123,20,2,772500000,106600000,158224000,1596624000,Credit,Fleet
503265,2022-11-19,2106,107,103,1,391300000,12200000,41701000,420801000,Cash,Showroom
503266,2025-06-29,2260,138,44,1,243400000,2700000,26477000,267177000,Credit,Showroom
503267,2024-08-07,1346,130,109,1,661400000,45200000,67782000,683982000,Cash,Showroom
503268,2022-06-17,2678,104,50,1,300200000,12600000,31636000,319236000,Cash,Showroom
503269,2022-02-09,1552,105,6,1,552300000,20900000,58454000,589854000,Credit,Showroom
503270,2021-05-30,2840,106,38,1,395000000,15800000,41712000,420912000,Cash,Showroom
503271,2024-01-14,3408,110,90,1,773200000,10500000,83897000,846597000,Cash,Showroom
503272,2023-10-31,2021,110,32,1,752100000,22000000,80311000,810411000,Credit,Showroom
503273,2020-08-12,4107,124,77,1,316500000,17600000,32879000,331779000,Credit,Showroom
503274,2023-12-04,4449,136,61,1,446600000,4100000,48675000,491175000,Cash,Showroom
503275,2024-12-12,3520,128,58,1,305500000,20700000,31328000,316128000,Credit,Showroom
503276,2025-04-02,2851,139,33,1,243900000,8300000,25916000,261516000,Cash,Showroom
503277,2021-04-26,3996,164,17,1,436300000,16600000,46167000,465867000,Credit,Showroom
503278,2025-02-02,5030,118,86,1,197400000,12900000,20295000,204795000,Credit,Showroom
503279,2023-12-08,4029,124,77,1,311900000,13500000,32824000,331224000,Cash,Showroom
503280,2022-09-13,3725,106,59,1,397200000,26600000,40766000,411366000,Credit,Showroom
503281,2023-01-21,3597,110,47,1,741600000,39800000,77198000,778998000,Credit,Showroom
503282,2024-12-08,2243,129,68,1,306300000,15100000,32032000,323232000,Credit,Online
503283,2023-04-21,3260,120,42,1,401100000,16300000,42328000,427128000,Credit,Event
503284,2024-10-25,4882,123,115,1,784600000,51700000,80619000,813519000,Cash,Event
503285,2025-06-11,4515,142,13,1,289700000,14200000,30305000,305805000,Credit,Showroom
503286,2023-10-10,2771,115,32,1,296700000,10900000,31438000,317238000,Credit,Online
503287,2022-04-20,1436,139,71,1,259800000,1800000,28380000,286380000,Credit,Showroom
503288,2020-07-04,2933,144,15,1,757900000,14700000,81752000,824952000,Credit,Showroom
503289,2022-07-22,1001,143,40,1,748900000,7800000,81521000,822621000,Credit,Showroom
503290,2023-07-29,1162,163,85,1,545900000,2200000,59807000,603507000,Credit,Showroom
503291,2023-10-10,3708,115,75,1,282200000,18600000,28996000,292596000,Cash,Showroom
503292,2025-03-06,4665,104,112,1,303600000,20100000,31185000,314685000,Credit,Showroom
503293,2023-12-25,1358,134,39,1,258000000,16100000,26609000,268509000,Credit,Showroom
503294,2025-03-28,2529,135,97,1,300000000,1500000,32835000,331335000,Credit,Showroom
503295,2021-03-17,2553,113,57,1,167100000,6600000,17655000,178155000,Credit,Showroom
503296,2021-12-12,1367,104,78,1,301800000,16500000,31383000,316683000,Credit,Showroom
503297,2025-08-01,1205,140,59,1,169100000,10600000,17435000,175935000,Credit,Showroom
503298,2021-08-12,2885,102,50,1,472500000,18600000,49929000,503829000,Cash,Showroom
503299,2023-03-21,2358,107,14,1,387100000,14700000,40964000,413364000,Cash,Online
503300,2022-10-25,1048,114,106,1,285900000,300000,31416000,317016000,Credit,Showroom
503301,2022-11-18,4228,105,10,1,570800000,15900000,61039000,615939000,Cash,Showroom
503302,2025-01-04,5465,135,87,1,294400000,16100000,30613000,308913000,Credit,Showroom
503303,2023-01-07,4932,110,42,1,765900000,21100000,81928000,826728000,Credit,Showroom
503304,2023-12-06,3685,108,120,1,178400000,4500000,19129000,193029000,Credit,Showroom
503305,2024-02-27,3536,103,114,1,290500000,14300000,30382000,306582000,Cash,Showroom
503306,2024-07-27,3686,125,117,1,628500000,22700000,66638000,672438000,Cash,Showroom
503307,2022-12-12,4549,131,77,1,377300000,13400000,40029000,403929000,Cash,Showroom
503308,2021-11-09,2264,152,18,1,285800000,8200000,30536000,308136000,Credit,Showroom
503309,2020-12-10,3696,125,43,1,657000000,33300000,68607000,692307000,Cash,Showroom
503310,2020-01-20,1431,110,106,1,773500000,5100000,84524000,852924000,Credit,Event
503311,2024-11-18,1884,177,9,1,1423400000,4600000,156068000,1574868000,Credit,Online
503312,2022-08-06,1043,132,84,1,429400000,200000,47212000,476412000,Cash,Showroom
503313,2023-05-09,1311,126,96,4,629600000,72700000,269027000,2714727000,Credit,Fleet
503314,2022-10-23,3976,113,22,1,160800000,6900000,16929000,170829000,Cash,Showroom
503315,2025-02-04,3230,138,38,1,249900000,2100000,27258000,275058000,Credit,Showroom
503316,2021-03-03,1045,132,42,1,414500000,8700000,44638000,450438000,Credit,Event
503317,2023-06-13,4182,104,30,1,285900000,19100000,29348000,296148000,Credit,Showroom
503318,2020-07-04,4490,160,63,1,396800000,19100000,41547000,419247000,Credit,Showroom
503319,2023-10-28,4065,175,59,1,1098200000,10400000,119658000,1207458000,Credit,Showroom
503320,2025-02-17,2591,150,69,1,254900000,12100000,26708000,269508000,Credit,Showroom
503321,2020-06-21,3351,111,52,1,238900000,6200000,25597000,258297000,Credit,Showroom
503322,2023-11-18,3526,108,58,1,177700000,10700000,18370000,185370000,Cash,Showroom
503323,2023-02-27,4633,109,6,1,796800000,32600000,84062000,848262000,Credit,Showroom
503324,2020-05-07,3737,112,85,1,225600000,8200000,23914000,241314000,Cash,Showroom
503325,2025-10-16,2729,166,25,1,642200000,42400000,65978000,665778000,Cash,Showroom
503326,2021-07-18,1253,137,116,1,445600000,27000000,46046000,464646000,Credit,Showroom
503327,2025-02-22,2565,136,102,1,458500000,1900000,50226000,506826000,Credit,Showroom
503328,2024-03-25,3453,117,111,1,191700000,6500000,20372000,205572000,Cash,Showroom
503329,2022-07-17,1850,110,113,1,796700000,47300000,82434000,831834000,Credit,Showroom
503330,2025-02-15,3063,101,32,1,245000000,16200000,25168000,253968000,Cash,Showroom
503331,2023-04-01,2771,114,37,1,286200000,7600000,30646000,309246000,Credit,Showroom
503332,2022-04-16,1118,133,29,1,437400000,26200000,45232000,456432000,Credit,Showroom
503333,2021-07-25,3277,143,10,1,719300000,20300000,76890000,775890000,Credit,Online
503334,2024-08-09,3035,103,96,1,304300000,13300000,32010000,323010000,Cash,Online
503335,2025-03-09,3704,132,112,1,426900000,17900000,44990000,453990000,Cash,Showroom
503336,2020-08-23,3799,125,17,1,624800000,9400000,67694000,683094000,Credit,Showroom
503337,2024-05-13,3621,104,70,1,298100000,8500000,31856000,321456000,Cash,Event
503338,2022-03-08,1692,131,83,1,372000000,20600000,38654000,390054000,Credit,Showroom
503339,2020-11-21,4112,112,95,1,226600000,1800000,24728000,249528000,Credit,Showroom
503340,2021-08-02,4546,102,5,1,454600000,25400000,47212000,476412000,Credit,Showroom
503341,2024-09-24,3602,163,46,1,547100000,21100000,57860000,583860000,Credit,Online
503342,2020-09-15,2037,123,80,1,738800000,36400000,77264000,779664000,Cash,Showroom
503343,2024-04-12,2641,108,55,1,176300000,4300000,18920000,190920000,Credit,Showroom
503344,2023-05-26,3603,106,84,1,397900000,12500000,42394000,427794000,Credit,Online
503345,2024-01-01,5124,154,108,1,865000000,60100000,88539000,893439000,Credit,Showroom
503346,2024-04-02,5313,110,49,1,748200000,35200000,78430000,791430000,Credit,Showroom
503347,2022-12-02,2159,121,65,1,411600000,17200000,43384000,437784000,Credit,Showroom
503348,2022-03-19,3473,169,103,1,269500000,17900000,27676000,279276000,Credit,Showroom
503349,2022-12-29,2538,132,45,1,407600000,13200000,43384000,437784000,Credit,Showroom
503350,2024-03-15,2559,114,64,1,290700000,18100000,29986000,302586000,Credit,Showroom
503351,2023-06-27,4085,105,14,1,570600000,19700000,60599000,611499000,Cash,Showroom
503352,2025-03-19,5197,149,90,1,300000000,10500000,31845000,321345000,Cash,Showroom
503353,2024-11-15,5224,112,59,1,227900000,3500000,24684000,249084000,Credit,Showroom
503354,2020-02-01,1435,107,33,1,379800000,11600000,40502000,408702000,Credit,Online
503355,2023-01-08,1588,143,50,1,716300000,21000000,76483000,771783000,Cash,Showroom
503356,2025-09-26,4549,152,110,1,278600000,10300000,29513000,297813000,Credit,Online
503357,2023-01-12,2982,139,53,1,255800000,5500000,27533000,277833000,Cash,Showroom
503358,2024-07-28,4489,106,7,1,383500000,10200000,41063000,414363000,Credit,Showroom
503359,2024-06-29,5087,178,115,1,1117700000,33500000,119262000,1203462000,Credit,Showroom
503360,2024-02-04,4593,107,3,1,378900000,12400000,40315000,406815000,Cash,Showroom
503361,2020-03-19,1400,114,72,1,281100000,9100000,29920000,301920000,Cash,Showroom
503362,2023-08-20,2103,135,10,1,289200000,7500000,30987000,312687000,Credit,Showroom
503363,2024-06-28,1496,103,78,1,301800000,9200000,32186000,324786000,Cash,Showroom
503364,2025-03-22,4728,110,108,1,773300000,48100000,79772000,804972000,Cash,Event
503365,2025-05-30,2430,102,14,1,460000000,29000000,47410000,478410000,Credit,Showroom
503366,2024-06-03,1680,132,60,1,432900000,27800000,44561000,449661000,Cash,Showroom
503367,2025-11-17,2615,102,72,1,452600000,29900000,46497000,469197000,Credit,Showroom
503368,2024-08-23,4620,106,109,1,382500000,25000000,39325000,396825000,Credit,Showroom
503369,2025-07-13,3880,117,109,1,184800000,9100000,19327000,195027000,Credit,Showroom
503370,2025-01-01,5449,122,40,1,765400000,14500000,82599000,833499000,Credit,Showroom
503371,2025-09-04,1180,133,67,1,417300000,21300000,43560000,439560000,Credit,Showroom
503372,2025-09-26,4834,145,10,1,364000000,17200000,38148000,384948000,Credit,Showroom
503373,2025-01-28,3418,160,70,1,370900000,13700000,39292000,396492000,Credit,Showroom
503374,2024-12-27,4198,123,35,1,758500000,11800000,82137000,828837000,Credit,Online
503375,2020-12-19,5390,141,17,1,377000000,2400000,41206000,415806000,Cash,Showroom
503376,2022-05-17,3671,125,14,1,666700000,7500000,72512000,731712000,Credit,Showroom
503377,2023-08-29,5234,136,65,1,454800000,16700000,48191000,486291000,Credit,Showroom
503378,2020-09-24,3431,115,111,1,287500000,11000000,30415000,306915000,Credit,Showroom
503379,2025-12-18,5352,120,50,1,403800000,23300000,41855000,422355000,Credit,Showroom
503380,2024-02-12,2661,154,17,1,872800000,40500000,91553000,923853000,Cash,Showroom
503381,2022-02-20,4631,120,73,1,398900000,5400000,43285000,436785000,Cash,Showroom
503382,2023-04-08,2153,101,43,1,243800000,3500000,26433000,266733000,Cash,Showroom
503383,2025-01-16,4729,168,99,1,269300000,7100000,28842000,291042000,Credit,Showroom
503384,2025-04-15,2889,120,66,1,394800000,3500000,43043000,434343000,Cash,Showroom
503385,2025-07-01,2375,109,82,1,787800000,49500000,81213000,819513000,Credit,Showroom
503386,2022-07-08,1390,146,12,1,204300000,2200000,22231000,224331000,Cash,Showroom
503387,2022-11-10,3079,152,60,1,293400000,8400000,31350000,316350000,Credit,Showroom
503388,2022-06-15,4296,107,56,1,385000000,22000000,39930000,402930000,Credit,Showroom
503389,2022-07-07,3053,119,53,1,197000000,10700000,20493000,206793000,Credit,Showroom
503390,2022-11-24,3963,106,32,1,371600000,13400000,39402000,397602000,Credit,Showroom
503391,2024-11-09,2334,137,113,1,458700000,19100000,48356000,487956000,Credit,Event
503392,2022-08-28,4082,150,45,1,268900000,16300000,27786000,280386000,Cash,Showroom
503393,2021-08-05,5181,120,47,1,389900000,6800000,42141000,425241000,Cash,Showroom
503394,2025-03-21,3049,139,116,1,247000000,11500000,25905000,261405000,Credit,Showroom
