service_id,customer_id,vehicle_id,dealer_id,service_date,service_type,service_cost,customer_satisfaction_score
8687,4355,103,56,2024-12-18,Periodic,1135000,4
8688,4355,103,56,2025-07-15,Periodic,1961000,5
8689,2256,119,33,2024-06-13,Periodic,2047000,4
8690,2524,117,84,2025-07-24,Periodic,1998000,5
8691,3708,118,62,2024-03-04,Repair,4140000,3
8692,3708,118,62,2025-09-04,Warranty,266000,3
8693,5047,146,117,2021-09-08,Periodic,1969000,5
8694,5047,146,117,2021-01-17,Repair,7047000,3
8695,1622,103,49,2025-06-27,Periodic,956000,4
8696,1622,103,49,2025-04-04,Periodic,866000,2
8697,1729,135,16,2022-04-13,Periodic,1426000,4
8698,1234,126,13,2020-11-02,Periodic,2066000,4
8699,1234,126,13,2024-01-20,Warranty,192000,3
8700,1234,126,13,2023-09-03,Periodic,1049000,3
8701,2512,117,75,2025-09-03,Periodic,662000,4
8702,1121,120,66,2025-02-09,Periodic,1936000,5
8703,1121,120,66,2025-11-21,Periodic,1645000,3
8704,1870,120,14,2023-10-28,Periodic,1639000,5
8705,4414,135,9,2025-05-13,Repair,2941000,3
8706,2464,104,69,2025-12-26,Repair,2594000,1
8707,1229,107,59,2023-03-23,Repair,7603000,5
8708,3195,119,57,2023-12-11,Periodic,1698000,2
8709,2169,165,5,2025-02-24,Periodic,1881000,5
8710,1045,132,42,2023-01-28,Repair,3774000,5
8711,1045,132,42,2022-02-11,Periodic,648000,4
8712,1045,132,42,2021-11-16,Repair,2917000,2
8713,2755,111,24,2022-01-21,Periodic,1064000,5
8714,2755,111,24,2021-09-18,Periodic,2146000,2
8715,2755,111,24,2022-12-08,Warranty,162000,4
8716,1411,117,92,2025-06-09,Periodic,2043000,5
8717,4139,163,62,2022-05-26,Periodic,1043000,4
8718,4139,163,62,2022-06-30,Repair,6076000,4
8719,4582,139,104,2025-06-10,Repair,6331000,4
8720,1960,113,7,2025-10-30,Repair,4390000,3
8721,4819,129,52,2023-11-09,Periodic,1728000,5
8722,4134,106,44,2024-06-30,Repair,2868000,4
8723,4134,106,44,2024-08-15,Periodic,1892000,3
8724,2540,112,68,2025-11-23,Periodic,1221000,4
8725,4521,110,107,2023-08-26,Periodic,720000,4
8726,4521,110,107,2024-01-30,Periodic,1834000,3
8727,4521,110,107,2023-03-14,Periodic,1756000,1
8728,4746,106,25,2024-09-25,Repair,1528000,4
8729,5476,106,84,2025-08-02,Periodic,1151000,4
8730,4398,141,72,2023-07-03,Repair,7627000,4
8731,4398,141,72,2024-09-20,Periodic,1398000,4
8732,1765,147,100,2021-11-11,Repair,7794000,5
8733,1765,147,100,2024-03-05,Warranty,219000,3
8734,5213,175,97,2023-05-18,Periodic,1456000,4
8735,5213,175,97,2024-02-15,Repair,2244000,4
8736,5213,175,97,2021-12-31,Repair,5199000,5
8737,2008,148,60,2022-12-10,Periodic,1419000,4
8738,2008,148,60,2022-10-08,Body & Paint,9835000,4
8739,4052,143,81,2022-09-18,Periodic,2117000,5
8740,3843,119,91,2025-03-26,Periodic,1610000,5
8741,4579,105,68,2024-12-12,Periodic,1363000,4
8742,2013,136,119,2025-07-13,Periodic,1437000,4
8743,2590,113,97,2023-03-03,Periodic,921000,4
8744,2590,113,97,2023-07-31,Periodic,1366000,5
8745,1249,116,115,2025-03-30,Repair,7776000,4
8746,1249,116,115,2025-09-04,Periodic,1959000,5
8747,1249,116,115,2024-12-20,Periodic,1004000,4
8748,4534,102,25,2025-08-27,Periodic,1543000,2
8749,4534,102,25,2024-09-26,Repair,3677000,4
8750,4534,102,25,2025-08-25,Periodic,1360000,3
8751,2928,116,56,2025-09-13,Repair,7574000,5
8752,3626,183,108,2022-02-16,Periodic,618000,4
8753,3626,183,108,2023-09-30,Periodic,886000,2
8754,3626,183,108,2023-05-13,Periodic,1954000,4
8755,4580,101,119,2024-02-02,Periodic,613000,4
8756,4580,101,119,2023-11-07,Periodic,1990000,5
8757,3761,103,19,2025-11-03,Periodic,1488000,5
8758,4968,151,89,2023-07-09,Periodic,905000,4
8759,4968,151,89,2022-08-30,Warranty,63000,3
8760,4726,103,82,2025-06-15,Periodic,1004000,4
8761,3789,114,114,2021-07-22,Periodic,946000,5
8762,3789,114,114,2024-04-25,Repair,4033000,5
8763,3789,114,114,2022-03-22,Periodic,759000,5
8764,4225,107,22,2025-11-26,Repair,7912000,4
8765,1916,114,30,2023-03-06,Warranty,113000,2
8766,1916,114,30,2023-05-04,Periodic,1681000,5
8767,1916,114,30,2025-08-19,Repair,7926000,4
8768,5340,121,99,2023-11-22,Warranty,291000,5
8769,2703,186,80,2021-11-02,Periodic,1354000,4
8770,4966,105,63,2024-04-16,Periodic,1834000,2
8771,4966,105,63,2024-03-18,Periodic,1817000,4
8772,4747,101,114,2023-07-17,Periodic,2023000,5
8773,4747,101,114,2025-01-24,Repair,5024000,4
8774,2758,129,31,2025-12-27,Periodic,1762000,5
8775,3143,105,56,2024-10-26,Repair,4709000,2
8776,3143,105,56,2025-08-11,Warranty,493000,4
8777,4596,102,28,2023-03-15,Warranty,266000,4
8778,4596,102,28,2025-06-05,Repair,5909000,5
8779,1142,120,92,2025-01-16,Repair,3587000,5
8780,1901,117,116,2023-05-03,Body & Paint,10046000,3
8781,4610,123,76,2024-11-23,Repair,4658000,4
8782,4610,123,76,2025-11-22,Periodic,1556000,4
8783,4473,118,41,2022-08-11,Periodic,855000,4
8784,4473,118,41,2024-01-24,Repair,2668000,5
8785,3411,101,30,2021-04-23,Periodic,1552000,5
8786,3411,101,30,2024-01-15,Periodic,2020000,5
8787,3517,110,95,2022-09-25,Body & Paint,3532000,4
8788,3517,110,95,2024-02-29,Warranty,262000,5
8789,3597,120,80,2025-09-28,Body & Paint,2606000,4
8790,3901,160,10,2025-04-28,Periodic,1373000,5
8791,3314,101,83,2024-04-03,Repair,4148000,5
8792,3314,101,83,2024-08-09,Periodic,603000,5
8793,1152,121,43,2023-04-13,Periodic,2145000,3
8794,1152,121,43,2024-01-17,Periodic,1465000,5
8795,1152,121,43,2024-11-09,Periodic,1946000,5
8796,1843,172,115,2024-02-19,Periodic,1998000,5
8797,1843,172,115,2024-09-09,Repair,1991000,5
8798,1843,172,115,2023-12-03,Periodic,1683000,4
8799,3449,123,12,2024-09-21,Periodic,1152000,2
8800,3449,123,12,2024-02-12,Repair,2121000,4
8801,2780,122,44,2024-04-30,Body & Paint,8209000,4
8802,2780,122,44,2023-11-04,Periodic,1544000,5
8803,1915,128,27,2025-05-08,Repair,5527000,4
8804,3577,110,102,2023-08-13,Repair,7412000,5
8805,3577,110,102,2020-11-05,Body & Paint,3472000,3
8806,3577,110,102,2022-07-31,Repair,3693000,5
8807,1194,107,69,2025-09-27,Periodic,1806000,5
8808,1194,107,69,2025-10-04,Periodic,1749000,5
8809,1572,101,59,2024-11-26,Periodic,1840000,5
8810,1572,101,59,2023-07-20,Body & Paint,6939000,5
8811,2253,132,58,2021-08-25,Warranty,43000,5
8812,2253,132,58,2024-03-27,Body & Paint,4147000,2
8813,2253,132,58,2024-03-12,Repair,2692000,4
8814,1216,137,44,2024-03-30,Periodic,2118000,4
8815,1216,137,44,2025-02-17,Periodic,1139000,3
8816,1216,137,44,2023-06-07,Periodic,735000,2
8817,4352,105,20,2025-08-18,Periodic,1075000,2
8818,2701,106,29,2025-01-10,Repair,7240000,5
8819,4782,102,93,2024-04-11,Repair,1648000,4
8820,4782,102,93,2025-01-31,Repair,3177000,2
8821,4782,102,93,2024-09-06,Periodic,1452000,4
8822,3547,108,7,2022-07-14,Periodic,2167000,5
8823,3547,108,7,2021-02-02,Repair,6374000,2
8824,3547,108,7,2022-01-19,Periodic,1645000,4
8825,4952,104,24,2024-06-09,Periodic,1720000,3
8826,4952,104,24,2024-03-16,Repair,1628000,5
8827,3936,118,44,2024-08-31,Repair,7941000,5
8828,5233,116,113,2025-12-25,Repair,4420000,5
8829,3969,180,67,2024-09-10,Body & Paint,8339000,5
8830,1549,123,68,2025-04-14,Repair,4838000,5
8831,1549,123,68,2024-01-27,Periodic,1125000,4
8832,1549,123,68,2025-12-11,Periodic,961000,5
8833,5315,102,78,2024-05-19,Repair,3771000,4
8834,5315,102,78,2024-02-02,Warranty,83000,5
8835,5315,102,78,2025-01-31,Repair,5465000,2
8836,3555,105,70,2024-11-26,Periodic,1577000,4
8837,4751,108,116,2025-10-14,Repair,3857000,4
8838,4735,112,78,2025-05-26,Repair,4310000,5
8839,4321,152,46,2024-08-02,Repair,6494000,4
8840,4379,125,106,2025-12-06,Periodic,2006000,3
8841,5290,143,69,2023-01-25,Periodic,1555000,5
8842,5290,143,69,2023-08-08,Warranty,286000,3
8843,4681,166,96,2023-12-06,Warranty,35000,4
8844,4681,166,96,2024-07-06,Repair,3588000,2
8845,4681,166,96,2023-09-12,Periodic,1251000,5
8846,3821,103,100,2025-07-12,Periodic,1507000,3
8847,3821,103,100,2024-10-09,Periodic,621000,3
8848,3821,103,100,2025-12-19,Periodic,1854000,5
8849,3002,108,102,2025-01-19,Periodic,1242000,4
8850,4986,138,64,2024-03-02,Periodic,2019000,3
8851,4986,138,64,2024-08-20,Repair,2278000,5
8852,4986,138,64,2022-09-28,Periodic,1050000,4
8853,5022,129,112,2025-05-17,Periodic,835000,5
8854,5022,129,112,2024-11-08,Periodic,1435000,2
8855,3966,101,92,2024-11-29,Warranty,231000,5
8856,3966,101,92,2025-11-19,Periodic,1501000,5
8857,3568,107,83,2022-11-16,Periodic,734000,5
8858,5139,171,57,2025-08-23,Repair,5992000,4
8859,4587,127,61,2025-06-21,Periodic,1226000,4
8860,4022,172,14,2022-06-21,Repair,3126000,3
8861,4022,172,14,2022-06-28,Warranty,105000,1
8862,4022,172,14,2023-09-17,Periodic,1733000,3
8863,4697,124,100,2025-01-17,Periodic,1492000,5
8864,5017,116,52,2025-02-01,Periodic,615000,2
8865,5017,116,52,2023-11-21,Repair,2960000,4
8866,5488,104,33,2021-09-06,Repair,4794000,4
8867,5488,104,33,2022-08-08,Periodic,1673000,4
8868,5488,104,33,2023-08-13,Periodic,876000,3
8869,4120,109,93,2025-07-10,Warranty,449000,5
8870,4120,109,93,2025-08-09,Periodic,1972000,5
8871,4120,109,93,2024-09-28,Repair,6491000,4
8872,4398,122,116,2023-02-12,Repair,3193000,4
8873,1208,133,34,2024-12-14,Repair,6133000,4
8874,1208,133,34,2021-11-22,Body & Paint,6670000,3
8875,4369,103,112,2023-11-19,Periodic,1580000,4
8876,4369,103,112,2024-10-17,Periodic,1448000,5
8877,4369,103,112,2023-04-02,Repair,6053000,5
8878,1404,123,111,2025-09-14,Periodic,1756000,4
8879,3636,121,115,2025-07-15,Repair,2898000,4
8880,4863,106,16,2024-08-05,Periodic,926000,4
8881,4863,106,16,2025-04-15,Body & Paint,3593000,5
8882,3780,113,75,2023-09-16,Warranty,117000,5
8883,3780,113,75,2025-11-22,Repair,4818000,2
8884,3780,113,75,2022-11-21,Periodic,875000,4
8885,5199,119,80,2022-06-29,Body & Paint,9357000,1
8886,5199,119,80,2023-06-03,Warranty,133000,4
8887,5199,119,80,2022-12-25,Repair,3856000,4
8888,4225,119,74,2025-11-22,Periodic,796000,2
8889,5393,112,95,2025-06-10,Periodic,2139000,3
8890,5393,112,95,2024-11-26,Periodic,833000,5
8891,5393,112,95,2023-10-10,Periodic,1613000,4
8892,1623,149,44,2022-10-18,Periodic,600000,4
8893,1623,149,44,2022-06-24,Periodic,984000,5
8894,1623,149,44,2023-03-22,Periodic,927000,4
8895,5055,139,41,2025-11-11,Periodic,1434000,5
8896,2840,131,18,2025-06-22,Periodic,1417000,4
8897,5307,137,33,2023-05-25,Periodic,1708000,3
8898,5307,137,33,2025-04-06,Periodic,1689000,4
8899,5307,137,33,2023-05-09,Periodic,1234000,5
8900,1994,133,8,2025-06-04,Periodic,1501000,5
8901,3455,101,19,2025-07-09,Periodic,761000,5
8902,3455,101,19,2023-05-07,Periodic,999000,4
8903,3455,101,19,2025-08-26,Repair,4612000,3
8904,3284,104,48,2024-05-31,Periodic,1922000,4
8905,2765,136,103,2025-05-31,Repair,7110000,4
8906,2765,136,103,2025-06-08,Periodic,2158000,5
8907,3859,131,55,2023-01-11,Periodic,1993000,3
8908,3859,131,55,2022-12-24,Periodic,910000,5
8909,4389,120,64,2024-06-26,Repair,4424000,3
8910,4389,120,64,2022-04-21,Repair,3251000,2
8911,2315,146,72,2024-05-28,Periodic,1343000,1
8912,2269,107,62,2025-01-26,Periodic,1009000,4
8913,2226,118,59,2022-02-01,Repair,1666000,3
8914,2226,118,59,2023-03-05,Periodic,1284000,4
8915,3553,112,8,2023-03-15,Periodic,1470000,4
8916,3553,112,8,2022-06-10,Periodic,1300000,4
8917,2525,140,94,2025-07-06,Periodic,1722000,4
8918,3970,139,85,2024-04-28,Repair,6322000,5
8919,4464,118,52,2025-03-25,Periodic,1391000,5
8920,4464,118,52,2025-10-25,Periodic,1485000,5
8921,4095,139,107,2021-05-04,Warranty,495000,4
8922,2655,107,88,2024-12-22,Repair,3715000,3
8923,2655,107,88,2025-05-06,Repair,2826000,3
8924,2655,107,88,2024-04-17,Repair,6998000,5
8925,3647,124,57,2022-10-05,Periodic,1967000,1
8926,3430,148,80,2021-11-10,Periodic,1579000,4
8927,2375,116,58,2024-05-16,Periodic,1794000,1
8928,2375,116,58,2025-11-06,Periodic,1233000,3
8929,3848,106,53,2025-06-03,Periodic,1313000,4
8930,3848,106,53,2023-08-17,Repair,5673000,5
8931,3848,106,53,2024-02-15,Periodic,975000,5
8932,5372,105,25,2024-04-12,Repair,2033000,4
8933,5372,105,25,2025-08-11,Periodic,609000,3
8934,5372,105,25,2025-10-09,Repair,7571000,5
8935,5268,113,72,2025-05-13,Periodic,1961000,4
8936,5268,113,72,2025-08-02,Periodic,1024000,4
8937,5340,112,89,2024-02-05,Repair,7604000,5
8938,2657,103,37,2024-05-23,Periodic,794000,5
8939,2657,103,37,2023-06-12,Warranty,9000,5
8940,1954,143,20,2024-12-18,Body & Paint,2436000,5
8941,1954,143,20,2025-01-19,Periodic,2010000,4
8942,2187,118,97,2025-10-13,Repair,2868000,5
8943,2187,118,97,2025-10-31,Periodic,1056000,5
8944,3709,107,41,2024-11-12,Periodic,2104000,5
8945,3709,107,41,2025-02-07,Periodic,1847000,5
8946,4826,135,78,2024-03-16,Periodic,1630000,5
8947,2740,127,88,2025-05-19,Periodic,1819000,4
8948,2740,127,88,2025-07-07,Periodic,1879000,5
8949,4176,137,94,2024-02-18,Warranty,290000,4
8950,4176,137,94,2022-03-16,Periodic,675000,4
8951,4203,113,77,2021-08-01,Warranty,176000,1
8952,4203,113,77,2024-01-01,Repair,3101000,4
8953,4203,113,77,2024-05-26,Repair,1936000,4
8954,3390,110,95,2024-04-14,Periodic,1693000,5
8955,3390,110,95,2023-10-16,Periodic,1917000,5
8956,5024,138,58,2025-08-31,Periodic,1493000,2
8957,5024,138,58,2024-07-27,Repair,7113000,5
8958,5345,153,20,2022-11-28,Warranty,224000,2
8959,5345,153,20,2025-08-31,Repair,1516000,5
8960,5345,153,20,2024-06-09,Repair,5762000,5
8961,5028,119,84,2023-10-23,Periodic,1623000,4
8962,5028,119,84,2023-12-02,Periodic,1757000,5
8963,4604,111,96,2024-02-08,Body & Paint,3610000,4
8964,4604,111,96,2025-01-27,Periodic,2048000,3
8965,3615,134,96,2023-05-18,Warranty,405000,5
8966,1936,127,56,2025-11-11,Repair,5766000,3
8967,1936,127,56,2025-08-28,Periodic,1954000,5
8968,3314,147,57,2024-10-27,Periodic,1387000,2
8969,3012,108,42,2024-06-24,Repair,6136000,4
8970,3012,108,42,2024-01-26,Periodic,1063000,5
8971,3012,108,42,2024-09-05,Periodic,1189000,5
8972,2387,126,66,2025-02-24,Periodic,2036000,4
8973,2387,126,66,2025-08-08,Periodic,1290000,5
8974,4042,116,32,2024-12-14,Periodic,1313000,4
8975,1280,153,83,2025-06-30,Periodic,2166000,3
8976,1163,120,75,2023-10-02,Repair,6568000,5
8977,1163,120,75,2023-04-04,Warranty,290000,4
8978,1163,120,75,2025-08-20,Repair,6254000,2
8979,2639,117,46,2023-11-21,Periodic,921000,5
8980,2639,117,46,2025-04-05,Repair,2219000,2
8981,2252,137,63,2025-08-24,Periodic,1954000,5
8982,2011,117,21,2023-11-25,Periodic,1318000,5
8983,3508,147,86,2021-11-16,Warranty,132000,3
8984,3508,147,86,2023-03-09,Repair,5240000,2
8985,3989,104,59,2023-12-10,Periodic,1730000,4
8986,2965,125,118,2024-03-23,Warranty,218000,3
8987,2965,125,118,2024-10-22,Repair,7348000,5
8988,2965,125,118,2022-06-10,Periodic,1722000,4
8989,3488,137,39,2024-06-04,Body & Paint,5549000,5
8990,3488,137,39,2023-06-24,Periodic,1376000,5
8991,3488,137,39,2023-05-21,Warranty,70000,3
8992,3143,137,18,2022-12-21,Periodic,1267000,4
8993,3143,137,18,2022-02-01,Periodic,1432000,3
8994,3143,137,18,2022-01-30,Periodic,1898000,2
8995,3155,105,43,2024-09-06,Periodic,755000,1
8996,3155,105,43,2024-10-05,Periodic,667000,4
8997,2554,116,11,2025-12-06,Periodic,746000,3
8998,3863,150,32,2024-07-12,Periodic,1823000,4
8999,2668,105,36,2025-05-28,Periodic,1817000,2
9000,2668,105,36,2025-07-24,Body & Paint,7597000,3
9001,3948,148,101,2023-12-22,Periodic,840000,2
9002,3948,148,101,2024-08-18,Warranty,470000,2
9003,3948,148,101,2023-08-23,Periodic,846000,1
9004,2267,141,103,2025-12-02,Periodic,1862000,5
9005,2825,105,65,2024-06-03,Periodic,2110000,5
9006,3392,106,99,2021-08-18,Body & Paint,4227000,1
9007,3392,106,99,2021-03-21,Repair,3378000,4
9008,3983,113,97,2025-09-23,Periodic,1645000,3
9009,1150,125,76,2024-03-04,Repair,7431000,5
9010,4747,164,25,2023-01-26,Periodic,646000,5
9011,4747,164,25,2023-04-19,Repair,6187000,2
9012,4747,164,25,2024-10-09,Periodic,653000,4
9013,4182,138,98,2025-08-18,Periodic,2077000,3
9014,2636,101,52,2025-10-18,Repair,3864000,5
9015,5366,106,75,2025-07-18,Repair,7815000,3
9016,1569,102,55,2023-07-13,Repair,1692000,4
9017,1569,102,55,2025-10-30,Warranty,66000,5
9018,4307,105,114,2022-07-13,Periodic,1011000,4
9019,4307,105,114,2025-06-01,Periodic,1230000,5
9020,3819,169,50,2025-04-08,Warranty,143000,4
9021,5291,123,41,2023-10-01,Body & Paint,2832000,5
9022,5291,123,41,2025-11-03,Periodic,1474000,5
9023,4634,128,40,2023-08-01,Repair,1982000,5
9024,4634,128,40,2024-09-05,Warranty,478000,4
9025,4634,128,40,2023-04-15,Repair,1809000,5
9026,4580,117,33,2025-10-17,Periodic,639000,3
9027,2114,102,3,2021-08-27,Repair,2818000,4
9028,2022,102,24,2023-10-02,Periodic,723000,4
9029,2022,102,24,2025-01-25,Periodic,949000,1
9030,2912,131,86,2024-03-20,Warranty,398000,4
9031,4862,101,80,2025-02-07,Repair,5731000,5
9032,1132,109,91,2023-03-08,Periodic,977000,5
9033,1132,109,91,2022-05-16,Repair,3676000,1
9034,1132,109,91,2023-03-27,Periodic,1217000,4
9035,3817,135,94,2025-12-16,Periodic,1120000,5
9036,3817,135,94,2024-06-20,Periodic,712000,5
9037,3053,131,32,2023-09-16,Periodic,1018000,5
9038,3053,131,32,2024-11-21,Repair,4750000,4
9039,4241,142,117,2024-11-19,Periodic,1864000,4
9040,2509,130,40,2022-11-01,Repair,7017000,5
9041,2509,130,40,2023-09-02,Periodic,1676000,5
9042,2509,130,40,2020-10-28,Periodic,1061000,5
9043,3514,131,16,2023-01-10,Periodic,1042000,4
9044,1241,117,71,2025-10-07,Repair,3561000,5
9045,1241,117,71,2023-08-18,Periodic,616000,5
9046,2092,133,37,2023-10-31,Periodic,900000,5
9047,4554,102,2,2021-11-17,Warranty,471000,3
9048,1674,119,45,2025-05-25,Periodic,1827000,4
9049,5189,101,45,2025-01-23,Periodic,1176000,2
9050,4815,103,103,2024-03-31,Periodic,1041000,4
9051,3327,110,96,2022-01-18,Periodic,1520000,3
9052,3327,110,96,2023-08-11,Repair,6002000,4
9053,2151,102,91,2025-05-10,Warranty,167000,3
9054,2746,119,45,2024-03-14,Repair,7852000,5
9055,2746,119,45,2025-12-19,Periodic,1225000,3
9056,1828,131,112,2025-12-08,Periodic,1229000,5
9057,1828,131,112,2025-04-04,Periodic,1716000,4
9058,2447,121,83,2021-07-29,Periodic,1258000,5
9059,2447,121,83,2022-01-03,Warranty,463000,4
9060,2447,121,83,2023-10-13,Repair,5780000,5
9061,2737,105,8,2025-08-17,Repair,6543000,4
9062,2737,105,8,2024-12-11,Periodic,2071000,5
9063,1974,143,84,2023-11-17,Periodic,1472000,5
9064,1974,143,84,2025-09-20,Repair,1584000,5
9065,2779,115,19,2022-05-19,Body & Paint,9032000,4
9066,2779,115,19,2023-05-28,Warranty,399000,5
9067,4047,101,111,2023-12-19,Repair,6955000,5
9068,3783,123,75,2022-09-04,Periodic,724000,5
9069,3783,123,75,2021-05-17,Periodic,1643000,3
9070,3783,123,75,2023-06-01,Periodic,991000,5
9071,1656,118,72,2024-05-02,Periodic,2184000,4
9072,1656,118,72,2022-10-30,Periodic,1318000,5
9073,1656,118,72,2022-07-25,Repair,7199000,5
9074,2496,184,117,2022-07-09,Repair,1501000,4
9075,2496,184,117,2023-01-21,Periodic,2005000,4
9076,2496,184,117,2022-11-11,Repair,6655000,4
9077,4711,117,72,2025-11-19,Body & Paint,4211000,4
9078,3785,120,6,2025-01-23,Periodic,1914000,1
9079,4822,140,120,2025-05-02,Periodic,1803000,4
9080,1871,121,90,2025-06-23,Periodic,1578000,3
9081,3958,126,71,2025-11-22,Periodic,2010000,5
9082,3958,126,71,2025-06-07,Periodic,1856000,5
9083,4262,118,8,2024-02-25,Periodic,1906000,4
9084,4262,118,8,2022-11-11,Periodic,646000,2
9085,4262,118,8,2022-12-26,Periodic,1985000,2
9086,4690,127,51,2024-08-18,Periodic,1804000,5
9087,4690,127,51,2024-10-26,Periodic,770000,5
9088,5112,139,18,2021-07-01,Periodic,866000,4
9089,5112,139,18,2024-07-01,Repair,5390000,4
9090,5112,139,18,2023-10-26,Periodic,710000,4
9091,3512,136,70,2025-09-04,Warranty,24000,4
9092,3512,136,70,2023-08-30,Repair,5491000,5
9093,3512,136,70,2025-03-01,Repair,6197000,5
9094,3680,165,58,2023-03-16,Periodic,2127000,3
9095,3680,165,58,2023-04-15,Periodic,1911000,5
9096,4180,119,71,2022-08-18,Warranty,213000,5
9097,1549,111,51,2024-02-17,Repair,2235000,4
9098,1464,176,115,2024-05-14,Periodic,1806000,5
9099,1464,176,115,2025-05-18,Repair,3101000,4
9100,1464,176,115,2024-03-04,Periodic,2094000,4
9101,3503,130,4,2025-10-18,Warranty,493000,3
9102,3503,130,4,2025-06-30,Repair,2845000,4
9103,1157,120,23,2023-09-04,Repair,1740000,3
9104,1157,120,23,2021-08-30,Warranty,233000,5
9105,1157,120,23,2022-04-30,Periodic,1653000,3
9106,5382,113,32,2025-12-03,Periodic,607000,3
9107,3915,109,49,2025-05-04,Repair,5523000,4
9108,4704,121,75,2022-11-26,Periodic,1738000,3
9109,4704,121,75,2023-01-10,Periodic,2047000,3
9110,4704,121,75,2022-11-20,Repair,6607000,3
9111,3043,106,106,2024-04-21,Repair,5644000,2
9112,5396,111,113,2024-02-27,Periodic,1687000,4
9113,5396,111,113,2025-10-12,Periodic,1956000,5
9114,5396,111,113,2024-08-27,Warranty,20000,4
9115,4474,147,64,2024-10-22,Body & Paint,3974000,5
9116,4474,147,64,2024-09-30,Periodic,1465000,4
9117,2153,115,95,2025-02-27,Repair,2763000,4
9118,3497,149,55,2025-08-31,Body & Paint,5472000,4
9119,4867,110,107,2022-07-16,Periodic,1851000,4
9120,4867,110,107,2023-12-07,Periodic,1672000,4
9121,5404,123,39,2025-05-22,Periodic,1644000,5
9122,1864,153,98,2025-11-03,Periodic,842000,4
9123,1460,139,25,2024-05-29,Periodic,1147000,4
9124,1460,139,25,2024-12-12,Repair,5445000,3
9125,1460,139,25,2023-09-06,Repair,6510000,1
9126,1204,132,63,2025-05-28,Periodic,1687000,4
9127,1204,132,63,2023-01-17,Repair,5843000,3
9128,1204,132,63,2023-08-21,Warranty,473000,5
9129,1272,149,22,2024-10-16,Periodic,1043000,4
9130,5049,107,111,2024-05-20,Warranty,115000,4
9131,5262,107,18,2023-05-20,Periodic,1938000,4
9132,5262,107,18,2023-09-29,Periodic,1793000,4
9133,5262,107,18,2024-11-11,Repair,2883000,5
9134,4385,109,50,2021-09-23,Periodic,813000,5
9135,5208,108,27,2024-12-07,Body & Paint,6679000,4
9136,5208,108,27,2024-10-18,Periodic,652000,3
9137,4390,108,23,2025-11-13,Periodic,1935000,4
9138,5196,145,32,2025-01-21,Body & Paint,2003000,3
9139,2680,129,12,2022-10-10,Periodic,2128000,2
9140,2680,129,12,2023-02-12,Periodic,1294000,5
9141,4308,101,56,2024-05-21,Warranty,165000,5
9142,4288,169,102,2024-09-05,Periodic,2062000,5
9143,4288,169,102,2022-12-11,Periodic,2124000,3
9144,4288,169,102,2022-09-17,Periodic,707000,5
9145,4003,140,119,2024-07-29,Warranty,488000,4
9146,4296,115,24,2025-03-23,Periodic,1897000,4
9147,3724,136,20,2024-01-12,Periodic,745000,3
9148,3724,136,20,2022-03-05,Body & Paint,10404000,4
