financing_id,transaction_id,financing_company,down_payment,loan_amount,tenor_months,interest_rate,installment_amount
10214,501795,BFI Finance,277300000,524453000,12,6.65,46610000
10215,501796,Astra Credit,151300000,459755000,48,9.46,13202000
10216,501797,Maybank Finance,206600000,652096000,48,5.79,16731000
10217,501798,Maybank Finance,101300000,276322000,24,4.20,12480000
10218,501799,Astra Credit,75200000,238486000,60,6.88,5342000
10219,501800,BFI Finance,105300000,237357000,48,9.48,6820000
10220,501801,Mandiri Tunas Finance,77300000,256588000,60,8.17,6023000
10221,501805,Mandiri Tunas Finance,254100000,581841000,60,8.10,13624000
10222,501806,Adira Finance,149200000,521573000,12,6.36,46228000
10223,501808,BFI Finance,64600000,138419000,36,8.05,4773000
10224,501809,Astra Credit,95600000,233626000,36,4.35,7336000
10225,501813,BFI Finance,228800000,559522000,24,3.55,24968000
10226,501814,FIFGROUP,86200000,178535000,12,6.11,15786000
10227,501815,Mandiri Tunas Finance,128700000,328953000,36,4.66,10415000
10228,501817,BFI Finance,208500000,488913000,48,8.75,13750000
10229,501818,Adira Finance,83900000,202036000,24,8.24,9805000
10230,501819,FIFGROUP,287100000,544179000,36,6.11,17886000
10231,501824,Astra Credit,130100000,475405000,24,4.15,21452000
10232,501827,Maybank Finance,85300000,208850000,12,4.63,18209000
10233,501828,BFI Finance,112300000,220034000,60,7.32,5009000
10234,501829,Maybank Finance,159900000,468915000,60,6.65,10413000
10235,501830,BFI Finance,48600000,153198000,24,7.44,7333000
10236,501834,BCA Finance,126100000,271946000,36,6.73,9079000
10237,501836,Mandiri Tunas Finance,123800000,262258000,36,5.34,8451000
10238,501837,BFI Finance,91900000,215792000,36,8.87,7589000
10239,501838,Astra Credit,79500000,185013000,36,4.79,5877000
10240,501840,BFI Finance,215800000,598496000,12,7.31,53520000
10241,501841,BCA Finance,93200000,260557000,36,4.79,8277000
10242,501844,Maybank Finance,73600000,221105000,60,8.57,5264000
10243,501845,Adira Finance,114400000,298631000,60,5.19,6268000
10244,501846,Astra Credit,81600000,281814000,24,7.96,13611000
10245,501848,FIFGROUP,40400000,146635000,36,6.65,4885000
10246,501849,Maybank Finance,250400000,557458000,60,8.29,13142000
10247,501850,BCA Finance,106500000,325290000,48,4.61,8026000
10248,501851,FIFGROUP,141100000,476393000,48,6.58,12537000
10249,501852,Astra Credit,174200000,407440000,12,5.13,35695000
10250,501854,Astra Credit,75900000,299502000,24,3.91,13455000
10251,501858,Maybank Finance,62700000,235113000,12,4.15,20405000
10252,501864,Maybank Finance,81700000,317456000,60,5.92,6857000
10253,501865,BCA Finance,79300000,211520000,12,8.45,19116000
10254,501866,Maybank Finance,58500000,201462000,12,4.92,17614000
10255,501869,Astra Credit,53800000,207827000,48,8.56,5812000
10256,501870,Astra Credit,148100000,279361000,36,8.54,9748000
10257,501871,FIFGROUP,88800000,347319000,24,4.57,15794000
10258,501874,Maybank Finance,235800000,437970000,24,8.38,21307000
10259,501876,Maybank Finance,72100000,214169000,24,7.89,10331000
10260,501877,Astra Credit,75600000,224544000,24,7.39,10738000
10261,501879,Astra Credit,202300000,598787000,48,7.21,16072000
10262,501880,Mandiri Tunas Finance,52700000,172630000,36,9.36,6141000
10263,501881,Maybank Finance,132400000,444245000,48,6.84,11787000
10264,501882,BCA Finance,250300000,572654000,60,7.71,13223000
10265,501883,FIFGROUP,102200000,386977000,36,8.28,13419000
10266,501885,Adira Finance,221900000,602608000,12,8.56,54515000
10267,501886,FIFGROUP,87700000,270941000,24,3.63,12108000
10268,501888,FIFGROUP,430000000,1102910000,36,6.12,36261000
10269,501889,FIFGROUP,225500000,455152000,36,8.70,15942000
10270,501890,BFI Finance,330000000,1207239000,48,8.83,34034000
10271,501892,BFI Finance,130100000,278380000,36,9.33,9897000
10272,501894,Mandiri Tunas Finance,90400000,169784000,12,6.10,15011000
10273,501895,BFI Finance,91000000,210587000,24,4.72,9602000
10274,501896,BCA Finance,211400000,600232000,36,8.60,20974000
10275,501899,Astra Credit,188800000,563336000,48,4.19,13703000
10276,501900,BCA Finance,83800000,237434000,24,4.86,10854000
10277,501901,BCA Finance,128100000,277938000,48,6.18,7221000
10278,501903,FIFGROUP,183000000,419841000,12,6.07,37110000
10279,501904,BFI Finance,76400000,199768000,36,5.79,6512000
10280,501906,Mandiri Tunas Finance,66900000,160650000,12,6.24,14222000
10281,501907,Mandiri Tunas Finance,85800000,228330000,24,6.49,10748000
10282,501908,Mandiri Tunas Finance,93500000,214414000,48,7.27,5765000
10283,501909,BCA Finance,280400000,551323000,36,8.39,19169000
10284,501910,BFI Finance,126600000,327834000,12,3.65,28316000
10285,501911,BCA Finance,62100000,245925000,24,7.99,11884000
10286,501915,Mandiri Tunas Finance,128800000,298883000,24,8.30,14520000
10287,501916,Astra Credit,106700000,278470000,12,6.59,24735000
10288,501917,Astra Credit,76400000,166690000,24,6.51,7849000
10289,501919,Astra Credit,81500000,180016000,36,4.29,5644000
10290,501920,Astra Credit,123900000,364500000,24,6.60,17192000
10291,501921,Mandiri Tunas Finance,74900000,221470000,60,7.28,5034000
10292,501922,Maybank Finance,109100000,247765000,36,4.73,7858000
10293,501923,Adira Finance,93800000,179038000,12,8.15,16135000
10294,501924,Maybank Finance,77100000,198735000,48,8.10,5481000
10295,501927,Mandiri Tunas Finance,76300000,223511000,48,9.02,6336000
10296,501929,Mandiri Tunas Finance,83400000,230286000,12,6.75,20485000
10297,501930,BCA Finance,210300000,469242000,12,5.15,41117000
10298,501931,FIFGROUP,104300000,219709000,36,8.24,7611000
10299,501934,Astra Credit,235900000,483824000,36,7.53,16475000
10300,501935,BFI Finance,166800000,639171000,36,4.90,20364000
10301,501936,Mandiri Tunas Finance,165100000,332846000,60,8.06,7783000
10302,501939,FIFGROUP,117300000,281301000,36,7.29,9522000
10303,501940,Astra Credit,109700000,204208000,48,6.47,5355000
10304,501941,BFI Finance,208700000,608149000,24,9.17,29986000
10305,501943,FIFGROUP,120400000,377657000,12,5.81,33299000
10306,501947,BFI Finance,69100000,217502000,60,6.97,4888000
10307,501948,Maybank Finance,265100000,586603000,24,8.24,28469000
10308,501950,BFI Finance,98500000,310757000,48,9.04,8815000
10309,501952,Adira Finance,45300000,151725000,36,7.19,5123000
10310,501953,BFI Finance,136500000,300951000,12,6.90,26809000
10311,501956,FIFGROUP,116500000,306632000,48,9.06,8703000
10312,501958,FIFGROUP,43500000,147531000,24,9.28,7288000
10313,501960,BCA Finance,80900000,188830000,48,8.40,5255000
10314,501961,Astra Credit,145400000,291496000,48,3.66,6961000
10315,501963,BCA Finance,73100000,136801000,12,6.04,12088000
10316,501964,BCA Finance,165400000,631247000,36,9.33,22442000
10317,501965,Astra Credit,66900000,153990000,48,4.06,3729000
10318,501967,BCA Finance,189500000,615805000,24,6.30,28891000
10319,501968,Mandiri Tunas Finance,104000000,398053000,12,5.05,34846000
10320,501970,BFI Finance,88300000,302753000,48,8.28,8396000
10321,501971,Adira Finance,115400000,326824000,24,9.49,16202000
10322,501973,FIFGROUP,167800000,660371000,12,7.03,58899000
10323,501974,BFI Finance,140100000,276816000,36,6.18,9114000
10324,501976,Astra Credit,57100000,130268000,48,5.42,3302000
10325,501977,Adira Finance,120400000,371885000,36,5.61,12068000
10326,501979,BCA Finance,52600000,165515000,36,8.01,5702000
10327,501980,Adira Finance,84800000,167503000,60,8.74,4011000
10328,501982,Maybank Finance,62700000,186495000,60,5.74,4000000
10329,501985,Astra Credit,232300000,550028000,12,6.77,48938000
10330,501986,BCA Finance,171200000,676729000,12,4.96,59191000
10331,501988,Mandiri Tunas Finance,184100000,464917000,60,6.65,10325000
10332,501989,BFI Finance,114500000,252799000,60,6.67,5618000
10333,501990,FIFGROUP,259300000,556883000,60,7.62,12817000
10334,501991,BCA Finance,521900000,1201486000,12,7.62,107753000
10335,501993,Maybank Finance,118000000,285596000,60,4.94,5935000
10336,501994,BCA Finance,97400000,214177000,12,4.56,18661000
10337,501995,Mandiri Tunas Finance,96600000,207873000,12,7.70,18656000
10338,501996,Astra Credit,46500000,153411000,36,4.33,4814000
10339,501998,Astra Credit,63300000,225633000,12,3.86,19528000
10340,502001,Maybank Finance,70600000,243308000,60,6.23,5318000
10341,502002,BFI Finance,112000000,309356000,60,4.07,6205000
10342,502003,Mandiri Tunas Finance,236200000,438902000,48,5.41,11122000
10343,502005,FIFGROUP,48000000,163233000,24,7.60,7835000
10344,502006,FIFGROUP,81600000,240522000,48,4.65,5942000
10345,502007,Mandiri Tunas Finance,65300000,241726000,12,6.16,21384000
10346,502008,Adira Finance,59500000,130088000,24,3.63,5813000
10347,502010,Astra Credit,198300000,631314000,48,5.46,16024000
10348,502012,Adira Finance,132100000,276269000,60,8.78,6625000
10349,502013,BCA Finance,143300000,267289000,48,4.03,6466000
10350,502015,Astra Credit,195100000,485330000,60,8.62,11575000
10351,502016,Astra Credit,115700000,236614000,24,7.30,11298000
10352,502017,FIFGROUP,480500000,931087000,24,8.39,45305000
10353,502018,BCA Finance,100500000,201753000,60,3.66,3977000
10354,502019,Adira Finance,51100000,128276000,12,5.47,11274000
10355,502020,Adira Finance,71300000,207643000,36,3.77,6420000
10356,502021,FIFGROUP,105000000,220008000,12,5.44,19331000
10357,502023,Mandiri Tunas Finance,86200000,232148000,36,7.77,7951000
10358,502024,BCA Finance,85000000,174629000,48,4.97,4361000
10359,502025,Mandiri Tunas Finance,217400000,424846000,60,3.97,8486000
10360,502030,Astra Credit,213100000,638825000,36,7.06,21503000
10361,502031,Mandiri Tunas Finance,168900000,348693000,60,3.91,6947000
10362,502033,Mandiri Tunas Finance,40900000,145358000,60,9.02,3515000
10363,502034,Adira Finance,99100000,223688000,60,9.04,5413000
10364,502035,Mandiri Tunas Finance,264500000,606406000,48,6.68,16009000
10365,502039,Mandiri Tunas Finance,190200000,407979000,60,4.46,8315000
10366,502040,Mandiri Tunas Finance,70900000,207377000,24,4.63,9440000
10367,502041,Astra Credit,99000000,340560000,36,5.49,11018000
10368,502042,FIFGROUP,126600000,360024000,36,3.91,11173000
10369,502044,FIFGROUP,264000000,609681000,36,9.31,21665000
10370,502045,BFI Finance,133600000,336818000,36,4.35,10577000
10371,502046,BCA Finance,89500000,223076000,60,6.38,4903000
10372,502047,Maybank Finance,170200000,535205000,36,7.60,18256000
10373,502049,BCA Finance,202500000,466608000,24,3.92,20966000
10374,502050,Astra Credit,123300000,371982000,60,3.62,7321000
10375,502051,Mandiri Tunas Finance,358000000,910730000,36,4.06,28379000
10376,502052,Adira Finance,210100000,434366000,24,7.07,20657000
10377,502056,Adira Finance,269200000,582836000,24,4.58,26509000
10378,502059,Mandiri Tunas Finance,109200000,205374000,36,8.36,7135000
10379,502060,BFI Finance,59700000,231342000,12,8.43,20903000
10380,502061,BFI Finance,94500000,295221000,36,4.35,9270000
10381,502062,BCA Finance,68100000,225828000,48,7.54,6123000
10382,502063,Astra Credit,369100000,728690000,48,5.48,18508000
10383,502067,Mandiri Tunas Finance,96300000,341817000,12,9.36,31150000
10384,502070,Astra Credit,253100000,552538000,60,8.19,12980000
10385,502071,FIFGROUP,83300000,229609000,24,4.27,10384000
10386,502072,Maybank Finance,109800000,212655000,12,8.59,19243000
10387,502075,Astra Credit,102200000,253111000,12,6.66,22497000
10388,502078,Mandiri Tunas Finance,49300000,129965000,24,4.93,5949000
10389,502079,BCA Finance,135100000,507479000,12,3.74,43871000
10390,502080,Maybank Finance,91100000,207934000,60,6.13,4527000
10391,502081,Adira Finance,93100000,347459000,36,4.34,10908000
10392,502082,Maybank Finance,106900000,206231000,24,4.68,9397000
10393,502083,Maybank Finance,126300000,468549000,36,7.98,16131000
10394,502085,Mandiri Tunas Finance,43800000,142014000,24,7.10,6757000
10395,502086,Adira Finance,311700000,810066000,24,9.44,40125000
10396,502088,Mandiri Tunas Finance,159300000,457083000,36,8.03,15755000
10397,502089,BFI Finance,56900000,221821000,36,4.91,7069000
10398,502090,Mandiri Tunas Finance,251900000,548188000,24,8.46,26705000
10399,502091,BCA Finance,107200000,205709000,48,4.19,5003000
10400,502092,FIFGROUP,58000000,161003000,60,7.57,3699000
10401,502094,Mandiri Tunas Finance,166100000,635986000,24,6.44,29912000
10402,502095,FIFGROUP,108200000,316375000,36,4.45,9961000
10403,502098,Mandiri Tunas Finance,110200000,321257000,12,9.07,29199000
10404,502099,Mandiri Tunas Finance,107900000,299914000,48,8.85,8460000
10405,502101,Maybank Finance,266600000,674902000,48,9.15,19206000
10406,502102,FIFGROUP,140100000,296574000,48,5.89,7634000
10407,502104,Mandiri Tunas Finance,37800000,147237000,24,6.32,6910000
10408,502105,Astra Credit,69600000,220221000,48,7.36,5938000
10409,502106,Adira Finance,124400000,357229000,36,7.21,12069000
10410,502107,FIFGROUP,83500000,180236000,60,8.97,4351000
10411,502108,Astra Credit,268400000,636250000,48,8.76,17899000
10412,502111,Mandiri Tunas Finance,111900000,211110000,60,4.16,4250000
10413,502112,FIFGROUP,65200000,149696000,48,3.60,3567000
10414,502113,Mandiri Tunas Finance,582300000,1146081000,60,8.85,27553000
10415,502114,Astra Credit,93300000,216723000,12,4.60,18891000
10416,502117,Adira Finance,40900000,148133000,36,4.57,4678000
10417,502119,Adira Finance,70400000,249613000,48,9.23,7120000
10418,502120,Adira Finance,224600000,501562000,36,3.90,15562000
10419,502121,Astra Credit,162500000,519484000,12,6.30,46017000
10420,502122,BCA Finance,137000000,331864000,12,9.21,30202000
10421,502124,BFI Finance,55300000,129737000,36,8.45,4517000
10422,502126,Maybank Finance,90400000,336284000,60,6.21,7345000
10423,502127,Maybank Finance,234000000,573747000,60,4.68,11800000
10424,502128,Adira Finance,112700000,240391000,48,4.95,5999000
10425,502130,Adira Finance,198500000,622012000,12,3.80,53804000
10426,502131,FIFGROUP,71300000,214414000,24,7.57,10286000
10427,502133,BFI Finance,118700000,294553000,48,8.28,8168000
10428,502134,Maybank Finance,103800000,216102000,60,4.44,4401000
10429,502136,Adira Finance,61900000,163874000,24,7.39,7837000
10430,502137,BFI Finance,68700000,201807000,12,3.68,17436000
10431,502138,Astra Credit,286200000,1144923000,36,8.95,40342000
10432,502139,Mandiri Tunas Finance,55500000,149073000,36,7.16,5030000
10433,502140,FIFGROUP,44700000,153435000,24,8.85,7524000
10434,502142,Maybank Finance,124500000,386988000,36,5.88,12645000
10435,502143,Adira Finance,121700000,276679000,36,8.59,9666000
10436,502144,Maybank Finance,60000000,170325000,24,8.19,8259000
10437,502145,BCA Finance,70800000,137325000,60,8.67,3280000
10438,502147,BFI Finance,128400000,258213000,60,5.19,5420000
10439,502148,BFI Finance,43300000,154169000,60,3.84,3062000
10440,502149,Astra Credit,55200000,194661000,60,5.72,4172000
10441,502150,FIFGROUP,109100000,222124000,24,8.27,10785000
10442,502151,Maybank Finance,68500000,134963000,48,4.38,3304000
10443,502152,BFI Finance,96700000,185906000,48,5.24,4684000
10444,502154,Adira Finance,133800000,285669000,36,5.37,9213000
10445,502156,Astra Credit,148900000,321740000,12,8.05,28970000
10446,502158,Maybank Finance,423400000,808700000,48,4.00,19543000
10447,502159,Mandiri Tunas Finance,184300000,675839000,60,8.34,15961000
10448,502160,BFI Finance,205900000,583865000,12,6.97,52046000
10449,502161,Astra Credit,179800000,509288000,36,6.98,17109000
10450,502163,BCA Finance,78500000,196891000,24,6.82,9322000
10451,502164,Mandiri Tunas Finance,213100000,416270000,12,4.27,36170000
10452,502172,FIFGROUP,165800000,528283000,60,7.78,12229000
10453,502173,BFI Finance,90000000,177510000,12,7.85,15953000
10454,502174,Astra Credit,97100000,362440000,36,8.27,12565000
10455,502175,Adira Finance,85400000,243271000,24,7.59,11674000
10456,502176,BCA Finance,78700000,221000000,24,6.39,10385000
10457,502178,BCA Finance,142800000,316185000,48,6.20,8220000
10458,502180,BFI Finance,100000000,216350000,24,4.08,9750000
10459,502181,Astra Credit,63400000,197117000,36,3.98,6129000
10460,502182,BFI Finance,131100000,296250000,48,8.76,8334000
10461,502185,BCA Finance,94000000,217577000,60,6.29,4766000
10462,502186,Adira Finance,53700000,154647000,36,7.46,5257000
10463,502187,Adira Finance,82000000,187064000,48,4.11,4537000
10464,502188,Maybank Finance,47100000,166908000,36,4.22,5223000
10465,502189,Adira Finance,92800000,188474000,60,3.52,3694000
10466,502190,BCA Finance,136600000,294080000,12,8.67,26631000
10467,502191,BFI Finance,65500000,249851000,36,4.32,7839000
10468,502194,Mandiri Tunas Finance,83200000,210062000,48,9.17,5981000
10469,502196,BFI Finance,573400000,1199381000,36,5.96,39273000
10470,502197,Adira Finance,119600000,270343000,60,9.31,6603000
10471,502198,Astra Credit,208000000,499181000,60,7.62,11489000
10472,502199,BCA Finance,86000000,168079000,36,5.67,5463000
10473,502201,BFI Finance,128200000,286940000,12,7.02,25590000
10474,502203,Mandiri Tunas Finance,137500000,450356000,24,5.16,20701000
10475,502205,BCA Finance,66500000,257620000,24,5.05,11818000
10476,502206,FIFGROUP,75800000,194929000,24,9.28,9629000
10477,502207,FIFGROUP,67000000,200732000,60,7.24,4556000
10478,502209,Maybank Finance,442900000,914519000,24,7.74,44003000
10479,502210,Maybank Finance,179200000,488465000,36,5.94,15986000
10480,502213,Mandiri Tunas Finance,115700000,321085000,60,8.81,7708000
10481,502214,Maybank Finance,64300000,208094000,60,6.73,4635000
10482,502216,BCA Finance,82900000,242108000,24,6.55,11409000
10483,502217,BCA Finance,111400000,217826000,36,5.49,7047000
10484,502218,Adira Finance,108600000,384018000,12,8.90,34849000
10485,502221,FIFGROUP,80100000,199176000,60,8.95,4805000
10486,502222,BCA Finance,87000000,185727000,48,9.28,5305000
10487,502223,Adira Finance,181100000,625648000,48,5.29,15792000
10488,502226,BCA Finance,96500000,300325000,36,4.95,9581000
10489,502227,BFI Finance,165700000,423821000,36,9.41,15096000
10490,502228,FIFGROUP,79000000,234020000,60,5.51,4974000
10491,502232,BCA Finance,109700000,217861000,36,5.03,6964000
10492,502233,Mandiri Tunas Finance,162800000,334924000,60,4.99,6974000
10493,502234,Adira Finance,105200000,309385000,60,8.93,7458000
10494,502236,Adira Finance,93300000,220386000,48,4.38,5395000
10495,502237,Adira Finance,527400000,1021605000,60,6.57,22620000
10496,502238,Astra Credit,164000000,430738000,48,4.73,10671000
